date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-01,76.46000000000001,93.4,131.255,0,12.620000000000001,12.49,73.96000000000001,62.614999999999995,6.307937788018433,131.255,-6.307937788018433,313.735,307.4270622119816
2021-05-02,81.4,98.555,119.315,0,13.17,12.49,74.17,62.465,6.3,119.315,-6.3,312.44,306.14
2021-05-03,83.07,102.63,123.14500000000001,0,11.21,14.82,74.11000000000001,59.265,6.3,123.14500000000001,-6.3,320.055,313.755
2021-05-04,77.125,101.45,126.66499999999999,0,11.09,14.82,73.73,55.405,6.3,126.66499999999999,-6.3,316.33,310.03
2021-05-05,72.83000000000001,51.89,127.335,0,10.855,14.82,73.9,54.36,6.3,127.335,-6.3,262.91,256.61
2021-05-06,72.445,0,109.69,0,10.36,14.82,73.33500000000001,56.019999999999996,6.3,109.69,-6.3,192.495,186.195
2021-05-07,73.83,48.825,108.58500000000001,0,10.05,14.82,71.58000000000001,59.89,6.3,108.58500000000001,-6.3,241.29000000000002,234.99
2021-05-08,66.5,97.14500000000001,123.71000000000001,0,9.975000000000001,14.82,70.27000000000001,58.855000000000004,6.3,123.71000000000001,-6.3,297.33000000000004,291.03000000000003
2021-05-09,59.835,93.64500000000001,116.16499999999999,0,10.905000000000001,14.82,69.815,53.67,6.3,116.16499999999999,-6.3,280.54999999999995,274.24999999999994
2021-05-10,73.845,104.6,116.625,0,11.54,14.82,71.5,51.45,6.3,116.625,-6.3,306.61,300.31
2021-05-11,100.46,119.045,122.605,0,11.51,14.82,73.04,51.45,6.3,122.605,-6.3,353.62,347.32
2021-05-12,116.025,119.07,118.61500000000001,0,11.594999999999999,14.82,73.04,51.45,6.3,118.61500000000001,-6.3,365.30500000000006,359.00500000000005
2021-05-13,117.14500000000001,119.58,116,0,11.61,14.82,73.04,51.45,6.3,116,-6.3,364.33500000000004,358.035
2021-05-14,117.75,121.56,114.39500000000001,0,10.895,14.82,73.04,51.45,6.3,114.39500000000001,-6.3,364.6,358.3
2021-05-15,113.12,122.41499999999999,108.89,0,9.61,14.82,73.04,51.45,6.3,108.89,-6.3,354.03499999999997,347.73499999999996
2021-05-16,110.63499999999999,121.245,107.565,0,9.715,14.82,73.04,51.45,6.3,107.565,-6.3,349.15999999999997,342.85999999999996
2021-05-17,110.85499999999999,119.215,111.62,0,10.645,14.82,73.04,51.45,6.3,111.62,-6.3,352.335,346.03499999999997
2021-05-18,111.945,118.625,113.405,0,11.11,14.82,73.04,51.45,6.3,113.405,-6.3,355.08500000000004,348.785
2021-05-19,114.32,118.88,114.405,0,11.325,14.82,73.04,51.45,6.3,114.405,-6.3,358.93,352.63
2021-05-20,116.595,120.265,115.315,0,11.445,14.82,73.04,51.45,6.3,115.315,-6.3,363.62,357.32
2021-05-21,119.33,122.785,113.775,0,11.149999999999999,14.82,73.04,51.45,6.3,113.775,-6.3,367.03999999999996,360.73999999999995
2021-05-22,120.15,126.155,109.93,0,10.475,14.82,73.04,51.45,6.3,109.93,-6.3,366.71000000000004,360.41
2021-05-23,119.44,125.92000000000002,109.63499999999999,0,10.86,14.82,73.04,51.45,6.3,109.63499999999999,-6.3,365.855,359.555
2021-05-24,115.285,121.135,112.47,0,11.375,14.82,73.04,51.45,6.3,112.47,-6.3,360.265,353.965
2021-05-25,112.39,118.985,114.18,0,11.370000000000001,14.82,73.04,51.45,6.3,114.18,-6.3,356.925,350.625
2021-05-26,112.75,118.99,114.91,0,11.53,14.82,73.04,51.45,6.3,114.91,-6.3,358.17999999999995,351.87999999999994
