date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-21,93.33,105.56,130.535,0,12.3,14.82,94.55,63.26,6.3,130.535,-6.3,341.725,335.425
2021-05-22,91.235,103.63,115.545,0,11.405,14.82,94.55,63.26,6.3,115.545,-6.3,321.81499999999994,315.51499999999993
2021-05-23,94.18,104.975,112.30000000000001,0,12.18,14.82,94.55,63.26,6.3,112.30000000000001,-6.3,323.63500000000005,317.33500000000004
2021-05-24,95.655,103.94999999999999,116.96000000000001,0,12.79,14.82,94.55,63.26,6.3,116.96000000000001,-6.3,329.355,323.055
2021-05-25,106.37,111.505,120.60499999999999,0,13.57,14.82,94.55,63.26,6.3,120.60499999999999,-6.3,352.05,345.75
2021-05-26,114.305,117.69,122.74,0,13.975000000000001,14.82,94.55,63.26,6.3,122.74,-6.3,368.71000000000004,362.41
2021-05-27,103.425,112.775,119.025,0,12.445,14.82,94.55,63.26,6.3,119.025,-6.3,347.67,341.37
2021-05-28,96.59,110.095,113.105,0,11.225,14.82,94.55,63.26,6.3,113.105,-6.3,331.015,324.715
2021-05-29,98.87,113.25,108.77000000000001,0,10.975,14.82,94.55,63.26,6.3,108.77000000000001,-6.3,331.865,325.565
2021-05-30,101.075,114.245,109.36500000000001,0,11.719999999999999,14.82,94.55,63.26,6.3,109.36500000000001,-6.3,336.405,330.10499999999996
2021-05-31,115.45500000000001,112.645,111.095,0,14.925,14.82,94.55,63.26,6.3,111.095,-6.3,354.12,347.82
2021-06-01,129.655,113.38,109.69999999999999,0,17.365000000000002,14.82,94.55,63.26,6.3,109.69999999999999,-6.3,370.1,363.8
2021-06-02,125.19999999999999,112.095,108.785,0,16.33,14.82,94.55,63.26,6.3,108.785,-6.3,362.40999999999997,356.10999999999996
2021-06-03,116.83,105.095,105.85,0,14.67,14.82,94.55,63.26,6.3,105.85,-6.3,342.445,336.145
2021-06-04,88.705,85.38,96.55000000000001,0,8.95,14.82,94.55,63.26,6.3,96.55000000000001,-6.3,279.585,273.28499999999997
2021-06-05,63.77,70.63,89.59,0,3.81,14.82,94.55,63.26,6.3,89.59,-6.3,227.8,221.5
