date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-06-04,90.64500000000001,108.59,140.75,0,21.955,11.52,72.62,57.735,4.31,357.63,140.75,-4.31,361.94,357.63
2021-06-05,100.14,113.81,142.29000000000002,0,22.48,11.52,73.44999999999999,58.504999999999995,4.31,374.40999999999997,142.29000000000002,-4.31,378.72,374.41
2021-06-06,112.32,123.205,135.27,0,24.87,11.52,74.805,59.91,4.31,391.355,135.27,-4.31,395.665,391.355
2021-06-07,121.89500000000001,129.60500000000002,142.67000000000002,0,26.365000000000002,11.52,75.64,60.03,4.31,416.225,142.67000000000002,-4.31,420.5350000000001,416.2250000000001
2021-06-08,122.045,126.88,151.58499999999998,0,26.025,11.52,76.36500000000001,59.94,4.31,422.225,151.58499999999998,-4.31,426.53499999999997,422.22499999999997
2021-06-09,114.12,120.35499999999999,145.73,0,23.475,11.52,76.77000000000001,59.75,4.31,399.37,145.73,-4.31,403.68000000000006,399.37000000000006
2021-06-10,105.935,117.93,143.355,0,20.465,11.52,76.47,59.1,4.31,383.375,143.355,-4.31,387.685,383.375
2021-06-11,84.85499999999999,113.91499999999999,145.855,0,18.875,11.52,71.97,58.755,4.31,359.19,145.855,-4.31,363.5,359.19
2021-06-12,76.315,102.4,135.20999999999998,0,18.380000000000003,11.52,68.52000000000001,56.225,4.31,327.995,135.20999999999998,-4.31,332.30499999999995,327.99499999999995
2021-06-13,83.83,101.03,123.39500000000001,0,20.405,11.52,70.82,54.875,4.31,324.34999999999997,123.39500000000001,-4.31,328.65999999999997,324.34999999999997
2021-06-14,90.96000000000001,108.62,127.375,0,21.104999999999997,11.52,72.66999999999999,59.605,4.31,343.75,127.375,-4.31,348.06000000000006,343.75000000000006
2021-06-15,93.305,109.89,137.02,0,20.04,11.52,76.03,60.78,4.31,355.94500000000005,137.02,-4.31,360.25500000000005,355.94500000000005
2021-06-16,92.28,110.195,140.54000000000002,0,19.42,11.52,76.41,57.785,4.31,358.125,140.54000000000002,-4.31,362.435,358.125
2021-06-17,96.57,112.58,138.125,0,20.305,11.52,74.63,57.735,4.31,363.27,138.125,-4.31,367.58,363.27
2021-06-18,106.66999999999999,115.695,134.94,0,21.985,11.52,75.86,60.41,4.31,374.98,134.94,-4.31,379.28999999999996,374.97999999999996
2021-06-19,103.5,59.5,131.065,0,23.255,11.52,76.29499999999999,64.125,4.31,313.01,131.065,-4.31,317.32,313.01
2021-06-20,98.55000000000001,63.245,125.47999999999999,0,24.58,11.52,76.49,64.4,4.31,307.54499999999996,125.47999999999999,-4.31,311.85499999999996,307.54499999999996
2021-06-21,118.045,112.4,114.29499999999999,0,22.265,11.52,76.49,64.4,4.31,362.69499999999994,114.29499999999999,-4.31,367.005,362.695
2021-06-22,137.86,100.53999999999999,104.52,0,20.314999999999998,11.52,76.49,64.4,4.31,358.92499999999995,104.52,-4.31,363.23499999999996,358.92499999999995
2021-06-23,144.87,104.31,105.63,0,21.174999999999997,11.52,76.49,64.4,4.31,371.675,105.63,-4.31,375.985,371.675
2021-06-24,149.87,109.75,108.41499999999999,0,21.96,11.52,76.49,64.4,4.31,385.68500000000006,108.41499999999999,-4.31,389.99499999999995,385.68499999999995
2021-06-25,155.065,114.845,105.67500000000001,0,22.34,11.52,76.49,64.4,4.31,393.615,105.67500000000001,-4.31,397.925,393.615
2021-06-26,154.95,113.21000000000001,97.495,0,22.064999999999998,11.52,76.49,64.4,4.31,383.40999999999997,97.495,-4.31,387.71999999999997,383.40999999999997
2021-06-27,162.715,116.89,101.605,0,23.744999999999997,11.52,76.49,64.4,4.31,400.64500000000004,101.605,-4.31,404.955,400.645
2021-06-28,166.315,122.005,111.795,0,24.82,11.52,76.49,64.4,4.31,420.62500000000006,111.795,-4.31,424.935,420.625
2021-06-29,167.175,123.35,114.565,0,25.035,11.52,76.49,64.4,4.31,425.81500000000005,114.565,-4.31,430.12500000000006,425.81500000000005
2021-06-30,178.17000000000002,127.465,119.27,0,26.71,11.52,76.49,64.4,4.31,447.30499999999995,119.27,-4.31,451.61499999999995,447.30499999999995
2021-07-01,187.97,132.695,124.78999999999999,0,28.285,11.52,76.49,64.4,4.31,469.42999999999995,124.78999999999999,-4.31,473.74,469.43
2021-07-02,189.035,135.125,121.285,0,28.1,11.52,76.49,64.4,4.31,469.235,121.285,-4.31,473.545,469.235
2021-07-03,188.76999999999998,133.49,112.165,0,27.855,11.52,76.49,64.4,4.31,457.96999999999997,112.165,-4.31,462.28000000000003,457.97
2021-07-04,228.64,155.70499999999998,116.98,0,35.4,11.52,76.49,64.4,4.31,532.4150000000001,116.98,-4.31,536.725,532.4150000000001
2021-07-05,203.895,141.5,126.03999999999999,0,30.75,11.52,76.49,64.4,4.31,497.87500000000006,126.03999999999999,-4.31,502.185,497.875
2021-07-06,142.74,104.87,126.3,0,19.15,11.52,76.49,64.4,4.31,388.75,126.3,-4.31,393.06,388.75
