date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,wnet_wma_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-07-22,149.82,131.19,146.52,0,19.015,19.125,77.99,57.53,3.695,442.85,146.52,-3.695,446.545,442.85
2021-07-23,129.55,130.07,141.69,0,18.915,17.735,77.965,49.815,3.775,416.44999999999993,141.69,-3.775,420.225,416.45000000000005
2021-07-24,128.70499999999998,136.6,108.57,0,19.615000000000002,17.31,78.025,51.88,3.81,389.67999999999995,108.57,-3.81,393.49,389.68
2021-07-25,121.615,134.59,108.57,0,12.28,25.045,78.16499999999999,53.885000000000005,3.715,373.34,108.57,-3.715,377.05499999999995,373.34
2021-07-26,133.4,133.995,141.725,0,21.085,19.155,78.07499999999999,53.455,3.4450000000000003,426.76,141.725,-3.4450000000000003,430.205,426.76
2021-07-27,200.36,64.455,151.32,0,25.07,20.765,77.96,27.705,3.33,437.875,151.32,-3.33,441.205,437.875
2021-07-28,221.33499999999998,98.39,145.68,0,13.719999999999999,30.56,77.96,0,3.33,475.79499999999996,145.68,-3.33,479.125,475.795
2021-07-29,191.255,196.065,125.185,0,7.865,30.56,77.96,0,3.33,517.04,125.185,-3.33,520.37,517.04
2021-07-30,183.82,191.34,118.18,0,6.46,30.56,77.96,0,3.33,496.47,118.18,-3.33,499.8,496.47
2021-07-31,176.055,188.66500000000002,107.875,0,4.8149999999999995,30.56,77.96,0,3.33,474.08000000000004,107.875,-3.33,477.41,474.08000000000004
2021-08-01,177.16,188.95499999999998,109.545,0,5.045,30.56,77.96,0,3.33,477.375,109.545,-3.33,480.705,477.375
2021-08-02,166.26999999999998,184.385,116.44,0,3.94,30.56,77.96,0,3.33,467.70500000000004,116.44,-3.33,471.03499999999997,467.705
2021-08-03,150.70999999999998,180.33,116.84,0,1.655,30.56,77.96,0,3.33,446.20500000000004,116.84,-3.33,449.53499999999997,446.205
2021-08-04,154.005,180.325,114.475,0,1.895,30.56,77.96,0,3.33,447.37,114.475,-3.33,450.7,447.37
2021-08-05,175.365,187.915,116.495,0,5.01,30.56,77.96,0,3.33,481.45500000000004,116.495,-3.33,484.78499999999997,481.455
2021-08-06,219.51999999999998,214.125,117.61,0,12.71,30.56,77.96,0,3.33,560.635,117.61,-3.33,563.965,560.635
2021-08-07,251.595,234.63,113.44,0,18.585,30.56,77.96,0,3.33,614.9199999999998,113.44,-3.33,618.25,614.92
2021-08-08,257.205,238.145,117.88499999999999,0,19.840000000000003,30.56,77.96,0,3.33,629.7449999999999,117.88499999999999,-3.33,633.075,629.745
2021-08-09,254.76,235.275,124.33500000000001,0,20.01,30.56,77.96,0,3.33,631.05,124.33500000000001,-3.33,634.38,631.05
2021-08-10,232.84,218.625,124.765,0,15.260000000000002,30.56,77.96,0,3.33,588.1599999999999,124.765,-3.33,591.49,588.16
2021-08-11,217.25,207,125.3,0,11.26,30.56,77.96,0,3.33,557.4799999999999,125.3,-3.33,560.81,557.4799999999999
