date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-24,93.88,116.85000000000001,132.625,0,15.765,11.52,95.075,63.945,4.31,132.625,-4.31,359.12,354.81
2021-05-25,85.42500000000001,52.045,131.25,0,15.735,11.52,76.155,59.4,4.31,131.25,-4.31,284.45500000000004,280.14500000000004
2021-05-26,87.33500000000001,57.34,136.14499999999998,0,15.754999999999999,11.52,74.965,58.705,4.31,136.14499999999998,-4.31,296.575,292.265
2021-05-27,91.095,109.42500000000001,134.69,0,15.135,11.52,78.545,56.620000000000005,4.31,134.69,-4.31,350.345,346.035
2021-05-28,90.11,109.735,131.73000000000002,0,14.59,11.52,72.995,58.28,4.31,131.73000000000002,-4.31,346.165,341.855
2021-05-29,78.84,107.71000000000001,130.185,0,14.45,11.52,70.4,61.29,4.31,130.185,-4.31,331.185,326.875
2021-05-30,60.38,97.315,120.77,0,15.535,11.52,70.315,55.72,4.31,120.77,-4.31,294.00000000000006,289.69000000000005
2021-05-31,68.58500000000001,100.475,110.52000000000001,0,16.105,11.52,70.695,50.15,4.31,110.52000000000001,-4.31,295.68500000000006,291.37500000000006
2021-06-01,84.935,96.11,117.58500000000001,0,11.94,11.52,71.66,50.15,4.31,117.58500000000001,-4.31,310.57,306.26
2021-06-02,45.22,42.89,98.425,0,4.05,11.52,72.25,50.15,4.31,98.425,-4.31,190.58499999999998,186.27499999999998
2021-06-03,0,0,52.405,0,0,11.52,72.25,50.15,4.31,52.405,-4.31,52.405,48.095
2021-06-04,0,0,31,0,0,11.52,72.25,50.15,4.31,31,-4.31,31,26.69
2021-06-05,0,0,23.95,0,0,11.52,72.25,50.15,4.31,23.95,-4.31,23.95,19.64
2021-06-06,0,0,27.674999999999997,0,0,11.52,72.25,50.15,4.31,27.674999999999997,-4.31,27.674999999999997,23.365
2021-06-07,0,0,36.855000000000004,0,0,11.52,72.25,50.15,4.31,36.855000000000004,-4.31,36.855000000000004,32.545
2021-06-08,0,0,40.24,0,0,11.52,72.25,50.15,4.31,40.24,-4.31,40.24,35.93
2021-06-09,0,5.245,41.11,0,0,11.52,72.25,50.15,4.31,41.11,-4.31,46.355,42.044999999999995
2021-06-10,116.5,94.57000000000001,77.15,0,16.54,11.52,72.25,50.15,4.31,77.15,-4.31,304.76000000000005,300.45000000000005
2021-06-11,201.315,156.05,108.695,0,27.979999999999997,11.52,72.25,50.15,4.31,108.695,-4.31,494.04,489.73
2021-06-12,168.69,132.675,100.195,0,22.75,11.52,72.25,50.15,4.31,100.195,-4.31,424.31,420
2021-06-13,176.41,136.835,103.13499999999999,0,24.384999999999998,11.52,72.25,50.15,4.31,103.13499999999999,-4.31,440.765,436.455
2021-06-14,216.70999999999998,162.74,116.075,0,32.254999999999995,11.52,72.25,50.15,4.31,116.075,-4.31,527.78,523.47
2021-06-15,256.88,187.275,123.965,0,39.565,11.52,72.25,50.15,4.31,123.965,-4.31,607.685,603.375
2021-06-16,232.91000000000003,171.95,124.92,0,34.355000000000004,11.52,72.25,50.15,4.31,124.92,-4.31,564.135,559.825
2021-06-17,200.41,153.06,123.75,0,27.94,11.52,72.25,50.15,4.31,123.75,-4.31,505.15999999999997,500.84999999999997
