date_time,w_fw_pot,w_wssc_pot,w_wa_gf,w_wa_lf,w_lw_pot,lw_fw,w_fw_occ,w_wssc_pat,disch_lw_pot,w_wa,w_lw_br,w_pot_total,w_pot_total_net
2021-05-14,82.175,103.64,136.895,0,15.65,11.52,76.525,55.370000000000005,5.0437308533916845,136.895,-5.0437308533916845,338.35999999999996,333.31626914660825
2021-05-15,83.375,103.285,129.48000000000002,0,15.3,11.52,75.03,54.18,4.939223194748359,129.48000000000002,-4.939223194748359,331.44,326.50077680525163
2021-05-16,79.1,108.22999999999999,124.315,0,16.115,11.52,74.99000000000001,52.825,4.8347155361050325,124.315,-4.8347155361050325,327.76,322.92528446389497
2021-05-17,82.06,111.815,125.28999999999999,0,16.775,11.52,77.67,50.505,4.730207877461707,125.28999999999999,-4.730207877461707,335.93999999999994,331.20979212253826
2021-05-18,85.21,111.37,135.895,0,16.810000000000002,11.52,80.235,50.675,4.6257002188183804,135.895,-4.6257002188183804,349.285,344.65929978118163
2021-05-19,91.89,112.755,145.565,0,16.92,11.52,85.58,58.26,4.521192560175054,145.565,-4.521192560175054,367.13,362.60880743982494
2021-05-20,96.39500000000001,115.875,141.565,0,16.875,11.52,92.34,64.16499999999999,4.416684901531728,141.565,-4.416684901531728,370.71000000000004,366.2933150984683
2021-05-21,97.89500000000001,117.39500000000001,138.52,0,14.19,18.244999999999997,98.28999999999999,66.255,4.324152078774617,138.52,-4.324152078774617,368.00000000000006,363.67584792122545
2021-05-22,95.625,117.45500000000001,135.27,0,13.555,18.244999999999997,102.25999999999999,66.49000000000001,4.31,135.27,-4.31,361.90500000000003,357.595
2021-05-23,93.50999999999999,123.57500000000002,134.875,0,15.719999999999999,11.52,104.33500000000001,67.035,4.31,134.875,-4.31,367.68000000000006,363.37000000000006
2021-05-24,93.88,116.73500000000001,132.625,0,15.795,11.52,95.075,68.53,4.31,132.625,-4.31,359.035,354.725
2021-05-25,103.075,105.225,126.035,0,15.98,11.52,83.97,68.53,4.31,126.035,-4.31,350.31500000000005,346.00500000000005
2021-05-26,110.935,105.56,120.375,0,15.77,11.52,83.97,68.53,4.31,120.375,-4.31,352.64,348.33
2021-05-27,106.175,103.465,115.995,0,14.985,11.52,83.97,68.53,4.31,115.995,-4.31,340.62,336.31
2021-05-28,103.815,102.035,112.625,0,14.435,11.52,83.97,68.53,4.31,112.625,-4.31,332.91,328.6
2021-05-29,105.995,104.14500000000001,107.995,0,14.41,11.52,83.97,68.53,4.31,107.995,-4.31,332.545,328.235
2021-05-30,110.69,106.42,109.36500000000001,0,15.41,11.52,83.97,68.53,4.31,109.36500000000001,-4.31,341.88500000000005,337.57500000000005
2021-05-31,119.62,102.47999999999999,108.97,0,17.244999999999997,11.52,83.97,68.53,4.31,108.97,-4.31,348.315,344.005
2021-06-01,133.385,101.75,106.25999999999999,0,19.4,11.52,83.97,68.53,4.31,106.25999999999999,-4.31,360.79499999999996,356.48499999999996
2021-06-02,142.005,107.6,109.41,0,20.65,11.52,83.97,68.53,4.31,109.41,-4.31,379.66499999999996,375.35499999999996
2021-06-03,150.41,110.03999999999999,110.14,0,21.75,11.52,83.97,68.53,4.31,110.14,-4.31,392.34000000000003,388.03000000000003
2021-06-04,155.815,108.92,104.08500000000001,0,22.335,11.52,83.97,68.53,4.31,104.08500000000001,-4.31,391.155,386.84499999999997
2021-06-05,159.74,112.68,98.215,0,22.79,11.52,83.97,68.53,4.31,98.215,-4.31,393.42500000000007,389.11500000000007
2021-06-06,167.595,119.66,104.46000000000001,0,24.3,11.52,83.97,68.53,4.31,104.46000000000001,-4.31,416.01500000000004,411.70500000000004
2021-06-07,150.15,113.78,110.765,0,22.04,11.52,83.97,68.53,4.31,110.765,-4.31,396.73500000000007,392.42500000000007
2021-06-08,111.02000000000001,90.08500000000001,106.91,0,14.790000000000001,11.52,83.97,68.53,4.31,106.91,-4.31,322.805,318.495
2021-06-09,91.54,74.77,104.02,0,10.46,11.52,83.97,68.53,4.31,104.02,-4.31,280.78999999999996,276.47999999999996
