date,lfalls,date_fc,length_fc
2021-07-30,NA,2021-05-24,67
2021-07-31,NA,2021-05-24,68
2021-08-01,NA,2021-05-24,69
2021-08-02,NA,2021-05-24,70
2021-08-03,NA,2021-05-24,71
2021-08-04,NA,2021-05-24,72
2021-08-05,NA,2021-05-24,73
2021-08-06,NA,2021-05-24,74
2021-08-07,NA,2021-05-24,75
2021-08-08,NA,2021-05-24,76
2021-08-09,NA,2021-05-24,77
2021-08-10,NA,2021-05-24,78
2021-08-11,NA,2021-05-24,79
2021-08-12,NA,2021-05-24,80
2021-08-13,NA,2021-05-24,81
2021-08-14,NA,2021-05-24,82
2021-08-15,NA,2021-05-24,83
2021-08-16,NA,2021-05-24,84
2021-08-17,NA,2021-05-24,85
2021-08-18,NA,2021-05-24,86
2021-08-19,NA,2021-05-24,87
2021-08-20,NA,2021-05-24,88
2021-08-21,NA,2021-05-24,89
2021-08-22,NA,2021-05-24,90
2021-08-23,NA,2021-05-24,91
2021-08-24,NA,2021-05-24,92
2021-08-25,NA,2021-05-24,93
2021-08-26,NA,2021-05-24,94
2021-08-27,NA,2021-05-24,95
2021-08-28,NA,2021-05-24,96
2021-08-29,NA,2021-05-24,97
2021-08-30,NA,2021-05-24,98
2021-08-31,NA,2021-05-24,99
2021-09-01,NA,2021-05-24,100
2021-09-02,NA,2021-05-24,101
2021-09-03,NA,2021-05-24,102
2021-09-04,NA,2021-05-24,103
2021-09-05,NA,2021-05-24,104
2021-09-06,NA,2021-05-24,105
2021-09-07,NA,2021-05-24,106
2021-09-08,NA,2021-05-24,107
2021-09-09,NA,2021-05-24,108
2021-09-10,NA,2021-05-24,109
2021-09-11,NA,2021-05-24,110
2021-09-12,NA,2021-05-24,111
2021-09-13,NA,2021-05-24,112
2021-09-14,NA,2021-05-24,113
2021-09-15,NA,2021-05-24,114
2021-09-16,NA,2021-05-24,115
2021-09-17,NA,2021-05-24,116
2021-09-18,NA,2021-05-24,117
2021-09-19,NA,2021-05-24,118
2021-09-20,NA,2021-05-24,119
2021-09-21,NA,2021-05-24,120
2021-09-22,NA,2021-05-24,121
2021-09-23,NA,2021-05-24,122
2021-09-24,NA,2021-05-24,123
2021-09-25,NA,2021-05-24,124
2021-09-26,NA,2021-05-24,125
2021-09-27,NA,2021-05-24,126
2021-09-28,NA,2021-05-24,127
2021-09-29,NA,2021-05-24,128
2021-09-30,NA,2021-05-24,129
2021-10-01,NA,2021-05-24,130
2021-10-02,NA,2021-05-24,131
2021-10-03,NA,2021-05-24,132
2021-10-04,NA,2021-05-24,133
2021-10-05,NA,2021-05-24,134
2021-10-06,NA,2021-05-24,135
2021-10-07,NA,2021-05-24,136
2021-10-08,NA,2021-05-24,137
2021-10-09,NA,2021-05-24,138
2021-10-10,NA,2021-05-24,139
2021-10-11,NA,2021-05-24,140
2021-10-12,NA,2021-05-24,141
2021-10-13,NA,2021-05-24,142
2021-10-14,NA,2021-05-24,143
2021-10-15,NA,2021-05-24,144
2021-10-16,NA,2021-05-24,145
2021-10-17,NA,2021-05-24,146
2021-10-18,NA,2021-05-24,147
2021-10-19,NA,2021-05-24,148
2021-10-20,NA,2021-05-24,149
2021-10-21,NA,2021-05-24,150
2021-10-22,NA,2021-05-24,151
2021-10-23,NA,2021-05-24,152
2021-10-24,NA,2021-05-24,153
2021-10-25,NA,2021-05-24,154
2021-10-26,NA,2021-05-24,155
2021-10-27,NA,2021-05-24,156
2021-10-28,NA,2021-05-24,157
2021-10-29,NA,2021-05-24,158
2021-10-30,NA,2021-05-24,159
2021-10-31,NA,2021-05-24,160
2021-11-01,NA,2021-05-24,161
2021-11-02,NA,2021-05-24,162
2021-11-03,NA,2021-05-24,163
2021-11-04,NA,2021-05-24,164
2021-11-05,NA,2021-05-24,165
2021-11-06,NA,2021-05-24,166
2021-11-07,NA,2021-05-24,167
2021-11-08,NA,2021-05-24,168
2021-11-09,NA,2021-05-24,169
2021-11-10,NA,2021-05-24,170
2021-11-11,NA,2021-05-24,171
2021-11-12,NA,2021-05-24,172
2021-11-13,NA,2021-05-24,173
2021-11-14,NA,2021-05-24,174
2021-11-15,NA,2021-05-24,175
2021-11-16,NA,2021-05-24,176
2021-11-17,NA,2021-05-24,177
2021-11-18,NA,2021-05-24,178
2021-11-19,NA,2021-05-24,179
2021-11-20,NA,2021-05-24,180
2021-11-21,NA,2021-05-24,181
2021-11-22,NA,2021-05-24,182
2021-11-23,NA,2021-05-24,183
2021-11-24,NA,2021-05-24,184
2021-11-25,NA,2021-05-24,185
2021-11-26,NA,2021-05-24,186
2021-11-27,NA,2021-05-24,187
2021-11-28,NA,2021-05-24,188
2021-11-29,NA,2021-05-24,189
2021-11-30,NA,2021-05-24,190
2021-12-01,NA,2021-05-24,191
2021-12-02,NA,2021-05-24,192
2021-12-03,NA,2021-05-24,193
2021-12-04,NA,2021-05-24,194
2021-12-05,NA,2021-05-24,195
2021-12-06,NA,2021-05-24,196
2021-12-07,NA,2021-05-24,197
2021-12-08,NA,2021-05-24,198
2021-12-09,NA,2021-05-24,199
2021-12-10,NA,2021-05-24,200
2021-12-11,NA,2021-05-24,201
2021-12-12,NA,2021-05-24,202
2021-12-13,NA,2021-05-24,203
2021-12-14,NA,2021-05-24,204
2021-12-15,NA,2021-05-24,205
2021-12-16,NA,2021-05-24,206
2021-12-17,NA,2021-05-24,207
2021-12-18,NA,2021-05-24,208
2021-12-19,NA,2021-05-24,209
2021-12-20,NA,2021-05-24,210
2021-12-21,NA,2021-05-24,211
2021-12-22,NA,2021-05-24,212
2021-12-23,NA,2021-05-24,213
2021-12-24,NA,2021-05-24,214
2021-12-25,NA,2021-05-24,215
2021-12-26,NA,2021-05-24,216
2021-12-27,NA,2021-05-24,217
2021-12-28,NA,2021-05-24,218
2021-12-29,NA,2021-05-24,219
2021-12-30,NA,2021-05-24,220
2021-12-31,NA,2021-05-24,221
