date,lfalls,date_fc,length_fc
2021-07-29,NA,2021-06-10,49
2021-07-30,NA,2021-06-10,50
2021-07-31,NA,2021-06-10,51
2021-08-01,NA,2021-06-10,52
2021-08-02,NA,2021-06-10,53
2021-08-03,NA,2021-06-10,54
2021-08-04,NA,2021-06-10,55
2021-08-05,NA,2021-06-10,56
2021-08-06,NA,2021-06-10,57
2021-08-07,NA,2021-06-10,58
2021-08-08,NA,2021-06-10,59
2021-08-09,NA,2021-06-10,60
2021-08-10,NA,2021-06-10,61
2021-08-11,NA,2021-06-10,62
2021-08-12,NA,2021-06-10,63
2021-08-13,NA,2021-06-10,64
2021-08-14,NA,2021-06-10,65
2021-08-15,NA,2021-06-10,66
2021-08-16,NA,2021-06-10,67
2021-08-17,NA,2021-06-10,68
2021-08-18,NA,2021-06-10,69
2021-08-19,NA,2021-06-10,70
2021-08-20,NA,2021-06-10,71
2021-08-21,NA,2021-06-10,72
2021-08-22,NA,2021-06-10,73
2021-08-23,NA,2021-06-10,74
2021-08-24,NA,2021-06-10,75
2021-08-25,NA,2021-06-10,76
2021-08-26,NA,2021-06-10,77
2021-08-27,NA,2021-06-10,78
2021-08-28,NA,2021-06-10,79
2021-08-29,NA,2021-06-10,80
2021-08-30,NA,2021-06-10,81
2021-08-31,NA,2021-06-10,82
2021-09-01,NA,2021-06-10,83
2021-09-02,NA,2021-06-10,84
2021-09-03,NA,2021-06-10,85
2021-09-04,NA,2021-06-10,86
2021-09-05,NA,2021-06-10,87
2021-09-06,NA,2021-06-10,88
2021-09-07,NA,2021-06-10,89
2021-09-08,NA,2021-06-10,90
2021-09-09,NA,2021-06-10,91
2021-09-10,NA,2021-06-10,92
2021-09-11,NA,2021-06-10,93
2021-09-12,NA,2021-06-10,94
2021-09-13,NA,2021-06-10,95
2021-09-14,NA,2021-06-10,96
2021-09-15,NA,2021-06-10,97
2021-09-16,NA,2021-06-10,98
2021-09-17,NA,2021-06-10,99
2021-09-18,NA,2021-06-10,100
2021-09-19,NA,2021-06-10,101
2021-09-20,NA,2021-06-10,102
2021-09-21,NA,2021-06-10,103
2021-09-22,NA,2021-06-10,104
2021-09-23,NA,2021-06-10,105
2021-09-24,NA,2021-06-10,106
2021-09-25,NA,2021-06-10,107
2021-09-26,NA,2021-06-10,108
2021-09-27,NA,2021-06-10,109
2021-09-28,NA,2021-06-10,110
2021-09-29,NA,2021-06-10,111
2021-09-30,NA,2021-06-10,112
2021-10-01,NA,2021-06-10,113
2021-10-02,NA,2021-06-10,114
2021-10-03,NA,2021-06-10,115
2021-10-04,NA,2021-06-10,116
2021-10-05,NA,2021-06-10,117
2021-10-06,NA,2021-06-10,118
2021-10-07,NA,2021-06-10,119
2021-10-08,NA,2021-06-10,120
2021-10-09,NA,2021-06-10,121
2021-10-10,NA,2021-06-10,122
2021-10-11,NA,2021-06-10,123
2021-10-12,NA,2021-06-10,124
2021-10-13,NA,2021-06-10,125
2021-10-14,NA,2021-06-10,126
2021-10-15,NA,2021-06-10,127
2021-10-16,NA,2021-06-10,128
2021-10-17,NA,2021-06-10,129
2021-10-18,NA,2021-06-10,130
2021-10-19,NA,2021-06-10,131
2021-10-20,NA,2021-06-10,132
2021-10-21,NA,2021-06-10,133
2021-10-22,NA,2021-06-10,134
2021-10-23,NA,2021-06-10,135
2021-10-24,NA,2021-06-10,136
2021-10-25,NA,2021-06-10,137
2021-10-26,NA,2021-06-10,138
2021-10-27,NA,2021-06-10,139
2021-10-28,NA,2021-06-10,140
2021-10-29,NA,2021-06-10,141
2021-10-30,NA,2021-06-10,142
2021-10-31,NA,2021-06-10,143
2021-11-01,NA,2021-06-10,144
2021-11-02,NA,2021-06-10,145
2021-11-03,NA,2021-06-10,146
2021-11-04,NA,2021-06-10,147
2021-11-05,NA,2021-06-10,148
2021-11-06,NA,2021-06-10,149
2021-11-07,NA,2021-06-10,150
2021-11-08,NA,2021-06-10,151
2021-11-09,NA,2021-06-10,152
2021-11-10,NA,2021-06-10,153
2021-11-11,NA,2021-06-10,154
2021-11-12,NA,2021-06-10,155
2021-11-13,NA,2021-06-10,156
2021-11-14,NA,2021-06-10,157
2021-11-15,NA,2021-06-10,158
2021-11-16,NA,2021-06-10,159
2021-11-17,NA,2021-06-10,160
2021-11-18,NA,2021-06-10,161
2021-11-19,NA,2021-06-10,162
2021-11-20,NA,2021-06-10,163
2021-11-21,NA,2021-06-10,164
2021-11-22,NA,2021-06-10,165
2021-11-23,NA,2021-06-10,166
2021-11-24,NA,2021-06-10,167
2021-11-25,NA,2021-06-10,168
2021-11-26,NA,2021-06-10,169
2021-11-27,NA,2021-06-10,170
2021-11-28,NA,2021-06-10,171
2021-11-29,NA,2021-06-10,172
2021-11-30,NA,2021-06-10,173
2021-12-01,NA,2021-06-10,174
2021-12-02,NA,2021-06-10,175
2021-12-03,NA,2021-06-10,176
2021-12-04,NA,2021-06-10,177
2021-12-05,NA,2021-06-10,178
2021-12-06,NA,2021-06-10,179
2021-12-07,NA,2021-06-10,180
2021-12-08,NA,2021-06-10,181
2021-12-09,NA,2021-06-10,182
2021-12-10,NA,2021-06-10,183
2021-12-11,NA,2021-06-10,184
2021-12-12,NA,2021-06-10,185
2021-12-13,NA,2021-06-10,186
2021-12-14,NA,2021-06-10,187
2021-12-15,NA,2021-06-10,188
2021-12-16,NA,2021-06-10,189
2021-12-17,NA,2021-06-10,190
2021-12-18,NA,2021-06-10,191
2021-12-19,NA,2021-06-10,192
2021-12-20,NA,2021-06-10,193
2021-12-21,NA,2021-06-10,194
2021-12-22,NA,2021-06-10,195
2021-12-23,NA,2021-06-10,196
2021-12-24,NA,2021-06-10,197
2021-12-25,NA,2021-06-10,198
2021-12-26,NA,2021-06-10,199
2021-12-27,NA,2021-06-10,200
2021-12-28,NA,2021-06-10,201
2021-12-29,NA,2021-06-10,202
2021-12-30,NA,2021-06-10,203
2021-12-31,NA,2021-06-10,204
