date,kitzmiller,barnum,barton,bloomington,luke,por,monoc_jug,goose,seneca,lfalls
2021-07-30 17:00:00,73.85,243.75,3.6,52.8,309,1930,214,18.2,65.04166666666667,1962.5
2021-07-30 18:00:00,84.925,245.25,3.48,52.8,309,1930,214,18.2,65.2,1962.5
2021-07-30 19:00:00,155.5,244.5,3.36,52.8,310,1915,215.5,18.2,63.15,1950
2021-07-30 20:00:00,156,243.75,3.36,52.8,310,1910,217,18.2,67.26666666666667,1920
2021-07-30 21:00:00,153.25,243,3.36,52.8,311,1905,217,18.2,79.39166666666667,1910
2021-07-30 22:00:00,150,244.5,3.36,52.8,312,1905,221,18.125,79.03333333333333,1890
2021-07-30 23:00:00,149.5,245.25,3.3024999999999998,52.8,312,1890,227,18.1,81.38333333333334,1870
2021-07-31 00:00:00,149,243.75,3.1875,52.8,310,1882.5,233,18.1,81.4,1820
2021-07-31 01:00:00,147,244.5,3.13,52.8,311,1860,242.25,18.1,80.30000000000001,1820
2021-07-31 02:00:00,144,243.75,3.13,52.8,309,1860,248.5,18.1,81.38333333333334,1820
2021-07-31 03:00:00,141.5,243.75,3.13,52.8,310,1855,254.5,18.1,81.56666666666668,1810
2021-07-31 04:00:00,139,243.75,3.13,52.8,310,1850,257.5,18.1,80.30000000000001,1790
2021-07-31 05:00:00,134.5,243.75,3.13,52.8,311,1840,259,18.1,79.2,1780
2021-07-31 06:00:00,131,244.5,3.13,52.8,310,1835,262,17.700000000000003,76.61666666666666,1760
2021-07-31 07:00:00,127.5,246,3.13,52.8,310,1820,263,17.3,73.71666666666667,1740
2021-07-31 08:00:00,123,244.5,3.13,52.8,309,1815,259,17.3,69.73333333333333,1740
2021-07-31 09:00:00,120,244.5,3.13,52.8,310,1800,259,17.3,67.43333333333332,1740
2021-07-31 10:00:00,116,244.5,3.13,52.8,309,1800,256,17.3,65.99166666666666,1740
2021-07-31 11:00:00,113,243.75,3.13,52.8,309,1780,254.5,17.3,65.2,1760
2021-07-31 12:00:00,109.5,244.5,3.13,52.8,308.25,1775,252,18.05,65.675,1780
2021-07-31 13:00:00,106.5,243.75,3.13,52.8,309,1760,248.25,20.4,67.26666666666667,1800
2021-07-31 14:00:00,103.5,241,3.13,52.8,308.25,1755,246,22.7,68.75,1790
2021-07-31 15:00:00,101,240,3.0774999999999997,52.8,309,1735,243,24.25,75.41666666666666,1790
2021-07-31 16:00:00,97.30000000000001,241,2.92,52.8,308.25,1740,240,25.925,75.40833333333333,1820
2021-07-31 17:00:00,94.42500000000001,246,2.92,52.8,309,1740,236,26.6,69.39166666666667,1832.5
2021-07-31 18:00:00,91.55,245.25,2.92,52.8,309,1740,232.25,26.6,67.1,1832.5
2021-07-31 19:00:00,89.25,245.25,2.815,52.8,309,1740,228.5,26.6,64.40833333333333,1870
2021-07-31 20:00:00,86.45,244.5,2.71,52.8,309,1740,225,26.6,63.61666666666667,1870
2021-07-31 21:00:00,84.19999999999999,245.25,2.71,52.8,309,1760,220.75,26.6,60.65833333333333,1857.5
2021-07-31 22:00:00,82.4,244.5,2.71,52.8,309,1760,217,26.6,60.35,1857.5
2021-07-31 23:00:00,80.65,244.5,2.71,52.8,309,1760,212.25,26.6,57.25,1870
2021-08-01 00:00:00,78.94999999999999,244.5,2.71,52.8,310,1760,209.25,26.6,57.516666666666666,1900
2021-08-01 01:00:00,77.19999999999999,243.75,2.71,52.8,310,1760,207,26.6,56.94166666666666,1910
2021-08-01 02:00:00,75.5,243,2.71,52.8,309,1765,205,26.6,54.724999999999994,1910
2021-08-01 03:00:00,74.275,246,2.71,52.8,309,1760,202.25,25.825000000000003,56.3,1910
2021-08-01 04:00:00,73,245.25,2.71,52.8,311,1765,200,25.6,55.575,1910
2021-08-01 05:00:00,71.4,245.25,2.71,52.8,309,1780,200,25.6,53.733333333333334,1890
2021-08-01 06:00:00,70.2,243.75,2.71,52.8,309,1780,198.5,25.6,51.608333333333334,1880
2021-08-01 07:00:00,69.8,243.75,2.71,52.8,309,1775,197,24.625,49.68333333333333,1832.5
2021-08-01 08:00:00,68.3,243.75,2.71,52.8,309,1780,195,23.7,46.19166666666666,1845
2021-08-01 09:00:00,67.1,244.5,2.71,52.8,309,1775,193,23.7,43.5,1820
2021-08-01 10:00:00,66.325,243.75,2.71,52.8,309,1760,193,23.7,41.900000000000006,1810
2021-08-01 11:00:00,64.45,243.75,2.71,52.8,309,1760,190.75,23.7,41.36666666666667,1810
2021-08-01 12:00:00,63.7,243.75,2.71,52.8,309,1760,190,23.65,43.1,1810
2021-08-01 13:00:00,62.2,243,2.71,52.8,309,1760,190.75,23.6,49.675,1810
2021-08-01 14:00:00,61.5,242,2.71,52.8,309,1760,190,23.6,53.59166666666667,1857.5
2021-08-01 15:00:00,60.8,239,2.71,52.8,308.25,1760,192.25,23.6,63.68333333333333,1870
2021-08-01 16:00:00,59.675,241,2.71,52.8,309,1775,193,23.6,80.98333333333333,1880
2021-08-01 17:00:00,58.949999999999996,243,2.6625,52.8,308.25,1780,193,23.6,93.08333333333333,1870
2021-08-01 18:00:00,57.9,243.75,2.52,52.8,309,1800,190,23.6,100.1,1910
2021-08-01 19:00:00,57.525,243,2.52,52.8,309,1820,190,23.6,103,1920
2021-08-01 20:00:00,56.4,243.75,2.52,52.8,309,1835,188.5,22.925,107.16666666666667,1940
2021-08-01 21:00:00,56.4,243.75,2.52,52.8,307.5,1860,188.5,24.275,105.66666666666667,1940
2021-08-01 22:00:00,55.275,243,2.52,52.8,310,1875,187,24.5,97.14166666666667,1962.5
2021-08-01 23:00:00,54.9,242.75,2.52,52.8,309,1890,184.75,24.5,93,1975
2021-08-02 00:00:00,54.9,243.75,2.52,52.8,310,1890,184,24.5,90.00833333333333,1987.5
2021-08-02 01:00:00,54.9,244.5,2.52,52.8,310,1890,184,24.5,87.1,1987.5
2021-08-02 02:00:00,53.775,243.75,2.52,52.8,310,1895,182.5,24.5,88.225,1987.5
2021-08-02 03:00:00,53.4,243,2.52,52.8,309,1910,181,24.5,94.56666666666666,1962.5
2021-08-02 04:00:00,53.4,243.75,2.52,52.8,309,1905,181,24.4,98.35,1950
2021-08-02 05:00:00,53.4,243,2.52,52.8,309,1895,181,24.4,99.025,1950
2021-08-02 06:00:00,53.05,243,2.52,52.8,309,1890,180,24.4,92.525,1962.5
2021-08-02 07:00:00,52,243.75,2.52,52.8,310,1890,177,24.4,85.39999999999999,1950
2021-08-02 08:00:00,52,243.75,2.52,52.8,309,1867.5,177,24.4,80.25,1950
2021-08-02 09:00:00,52,243.75,2.52,52.8,310,1855,177,24.4,77.975,1950
2021-08-02 10:00:00,52,243.75,2.52,52.8,309,1840,177,24.4,77.1,1950
2021-08-02 11:00:00,52,243.75,2.52,52.8,309,1806.6666666666667,177,24.4,81.5,1930
2021-08-02 12:00:00,50.95,243.75,2.52,52.8,309,1815,177,24.4,79.2,1942.5
2021-08-02 13:00:00,50.6,244.5,2.52,52.8,307.5,1800,181,24.4,79.2,1930
2021-08-02 14:00:00,50.6,241,2.52,52.8,309,1795,181,24.4,80.09166666666667,1940
2021-08-02 15:00:00,50.6,239,2.52,52.8,306.75,1795,181,23.9,81.65833333333333,1940
2021-08-02 16:00:00,50.6,239,2.52,52.8,307.5,1780,180.5,23.4,78.325,1940
2021-08-02 17:00:00,50.6,243,2.52,52.8,306.75,1770,181,23.4,75.01666666666667,1920
2021-08-02 18:00:00,50.6,242.75,2.425,52.8,306.75,1765,184,23.4,74,1950
2021-08-02 19:00:00,50.6,243.75,2.33,52.8,306.75,1760,184,23.4,73.83333333333333,1975
2021-08-02 20:00:00,50.6,243.75,2.33,52.8,306.75,1760,184,23.4,73.525,1962.5
2021-08-02 21:00:00,50.6,244.5,2.33,52.8,307.5,1765,184,23.4,77.625,2000
2021-08-02 22:00:00,49.2,244.5,2.33,52.8,308.25,1760,184,22.5,75,2000
2021-08-02 23:00:00,49.2,243,2.33,52.8,306.75,1760,181,22.5,73,2010
2021-08-03 00:00:00,49.2,243,2.33,52.8,308.25,1760,180,21.6,70.33333333333333,2010
2021-08-03 01:00:00,49.2,243,2.33,52.8,309,1745,180,21.6,69.33333333333333,2030
2021-08-03 02:00:00,49.2,243.75,2.33,52.8,309,1740,178.5,21.400000000000002,71.33333333333333,2040
2021-08-03 03:00:00,49.2,243,2.33,52.8,308.25,1740,177,20.8,70,2000
2021-08-03 04:00:00,49.2,243.75,2.33,52.8,308.25,1725,177,20.35,67.675,2000
2021-08-03 05:00:00,49.2,243.75,2.33,52.8,308.25,1720,177,19.9,63.699999999999996,2000
2021-08-03 06:00:00,49.2,244.5,2.33,44.525,306.75,1720,175.5,19.9,60.35,1962.5
2021-08-03 07:00:00,49.2,242,2.33,NA,306.75,1720,174,19.9,56.46666666666667,1950
2021-08-03 08:00:00,50.6,243.75,2.33,13.6,306.75,1705,174,19.5,52.31666666666667,1940
2021-08-03 09:00:00,51.3,243.75,2.33,13.6,303.25,1700,174,19.1,50.5,1940
2021-08-03 10:00:00,52,243.75,2.33,13.6,291,1690,174,19.1,49.56666666666666,1920
2021-08-03 11:00:00,53.05,243.75,2.33,NA,283,1680,174.75,18.3,53.30833333333333,1910
2021-08-03 12:00:00,53.4,243.75,2.33,38.15,280.75,1675,177.75,18.3,52.88333333333333,1910
2021-08-03 13:00:00,54.15,243.75,2.33,55.5,280,1660,180,18.3,58.516666666666666,1900
2021-08-03 14:00:00,54.9,240,2.33,55.725,276.25,1660,180,18.3,60.775,1870
2021-08-03 15:00:00,54.9,239,2.33,56.4,273,1650,179.25,17.7,58.9,1870
2021-08-03 16:00:00,54.9,240,2.33,56.4,305.75,1640,179.25,17.5,61.53333333333333,1845
2021-08-03 17:00:00,54.9,243,2.33,56.4,309,1640,177.75,17.5,63.208333333333336,1820
2021-08-03 18:00:00,54.9,243,2.33,56.4,309.25,1640,177,16.7,60.766666666666666,1820
2021-08-03 19:00:00,54.9,243.75,2.33,56.4,309,1640,177,16.7,60.608333333333334,1820
2021-08-03 20:00:00,56.025,243,2.33,56.4,311,1640,177,16.7,59.5,1820
2021-08-03 21:00:00,56.4,243.75,2.33,56.4,310,1640,174,16.7,59.05,1820
2021-08-03 22:00:00,56.4,244.5,2.33,56.4,309,1650,171,16.7,58.45,1820
2021-08-03 23:00:00,56.4,242.75,2.33,52.1,312,1650,169.5,16.7,57.55833333333334,1820
2021-08-04 00:00:00,56.4,243,2.33,NA,310,1655,168,16.7,60.15,1820
2021-08-04 01:00:00,56.4,243.75,2.33,20.4,312,1660,165.75,16.7,61.4,1780
2021-08-04 02:00:00,56.4,243,2.33,20.4,306.5,1660,165,15.9,61.4,1780
2021-08-04 03:00:00,56.4,242.75,2.33,20.4,293.25,1665,165,15.9,61.233333333333334,1780
2021-08-04 04:00:00,56.4,243,2.33,20.4,283,1680,165,15.9,62.6,1770
2021-08-04 05:00:00,56.775,242,2.33,20.4,279,1680,162.75,15.8,58.61666666666667,1750
2021-08-04 06:00:00,57.9,243.75,2.615,20.4,277,1680,162,15.8,55.25,1740
2021-08-04 07:00:00,57.9,242,2.615,20.4,277,1670,162,15.8,51.975,1740
2021-08-04 08:00:00,57.9,243.75,2.71,20.4,281.5,1660,162,15.8,48.06666666666667,1740
2021-08-04 09:00:00,58.949999999999996,224.25,2.7625,20.4,283,1660,162,15.8,46.03333333333333,1730
2021-08-04 10:00:00,59.3,222.75,2.92,20.4,280.75,1645,162,15.8,44.90833333333333,1710
2021-08-04 11:00:00,60.8,222.75,2.92,20.4,276.5,1640,162,15.8,44.34166666666667,1700
2021-08-04 12:00:00,60.8,222,2.92,46.55,258.5,1635,162,15.8,46.7,1690
2021-08-04 13:00:00,60.8,221,3.025,57.074999999999996,257,1626.6666666666667,162,15.8,49.325,1670
2021-08-04 14:00:00,60.05,218,3.1875,57.3,257,1605,164.25,15.8,55.40833333333333,1680
2021-08-04 15:00:00,59.675,217.25,3.54,57.3,263.5,1593.3333333333333,164.25,15.8,56.13333333333333,1680
2021-08-04 16:00:00,60.8,218,3.84,57.3,289,1593.3333333333333,162,14.675,59.2,1690
2021-08-04 17:00:00,60.8,219,3.84,57.3,291,1595,162,14.3,57.583333333333336,1680
2021-08-04 18:00:00,61.15,221,3.84,57.3,290,1580,162.75,13.95,54.083333333333336,1680
2021-08-04 19:00:00,62.2,221,3.84,57.3,292,1585,162,13.6,52.925,1660
2021-08-04 20:00:00,62.2,221,4.035,57.3,289,1580,162,13.6,52.516666666666666,1660
2021-08-04 21:00:00,62.2,222,4.035,57.3,292,1600,162,12.9,50.61666666666667,1640
2021-08-04 22:00:00,62.2,222,3.84,57.3,291,1605,160.5,12.9,48.35,1630
2021-08-04 23:00:00,62.575,220,3.84,57.3,292,1620,158.25,12.9,49.625,1620
2021-08-05 00:00:00,63.7,220,3.7199999999999998,57.3,290,1620,156,12.9,50.9,1600
2021-08-05 01:00:00,63.7,221,3.6,57.3,293,1620,154.5,12.875,50.61666666666667,1610
2021-08-05 02:00:00,62.2,221,3.6,57.3,291,1625,153,12.8,51.7,1580
2021-08-05 03:00:00,62.2,221,3.6,57.3,291,1635,153,12.8,55.9,1580
2021-08-05 04:00:00,62.2,221,3.6,57.3,290,1640,153,12.8,53.35,1580
2021-08-05 05:00:00,60.8,221,3.48,57.3,290,1650,153,12.8,50.325,1580
2021-08-05 06:00:00,60.8,222.75,3.42,57.3,291,1655,153,12.8,46.516666666666666,1600
2021-08-05 07:00:00,60.8,220,3.54,57.3,293,1660,153,12.8,43.800000000000004,1590
2021-08-05 08:00:00,59.3,220,3.36,57.3,292,1660,150,12.8,40.775,1600
2021-08-05 09:00:00,59.3,220,3.36,57.3,291,1640,150,12.8,37.875,1600
2021-08-05 10:00:00,58.599999999999994,220,3.36,57.3,291,1640,150,12.8,35.8,1610
2021-08-05 11:00:00,57.9,221,3.36,57.3,290,1640,153,12.8,35.1,1580
2021-08-05 12:00:00,57.9,221,3.3024999999999998,57.3,290,1635,154.5,12.8,36.75833333333333,1570
2021-08-05 13:00:00,57.525,219,3.13,57.3,290,1620,156.75,12.8,40,1560
2021-08-05 14:00:00,56.4,218,3.13,57.3,289,1610,159,12.8,44.891666666666666,1540
2021-08-05 15:00:00,56.4,218,3.13,57.3,290,1600,159,12.8,47.5,1550
2021-08-05 16:00:00,55.275,218,3.13,57.3,290,1595,159,12.8,47.5,1540
2021-08-05 17:00:00,54.9,221,2.9725,57.3,290,1600,159,12.725,49.86666666666667,1550
2021-08-05 18:00:00,54.525,221,2.92,57.3,289,1600,159,12.549999999999999,50.266666666666666,1560
2021-08-05 19:00:00,53.4,220,2.92,57.3,292,1600,157.5,12.1,48.06666666666667,1550
2021-08-05 20:00:00,53.4,222,2.92,57.3,291,1610,156,12.1,47.78333333333333,1580
2021-08-05 21:00:00,52.7,220,2.92,57.3,293,1620,156,12.1,45.69166666666666,1570
2021-08-05 22:00:00,52,220,2.7625,57.3,291,1620,156,12.1,48.49166666666667,1580
2021-08-05 23:00:00,52,220,2.71,57.3,289,1640,153.75,12.1,47.5,1550
2021-08-06 00:00:00,52,220,2.71,57.3,290,1640,152.25,12.1,46.50833333333333,1550
2021-08-06 01:00:00,52,221,2.71,57.3,290,1640,150,12.05,49.71666666666667,1540
2021-08-06 02:00:00,51.65,222,2.71,57.3,291,1640,150,12,50.8,1530
2021-08-06 03:00:00,50.6,220,2.71,57.3,292,1640,147.75,12,50.4,1520
2021-08-06 04:00:00,50.6,221,2.71,57.3,291,1640,147,12,51.36666666666667,1520
2021-08-06 05:00:00,50.25,221,2.71,57.3,289,1640,147,12,49.025,1500
2021-08-06 06:00:00,49.2,221,2.71,57.3,291,1640,147,12,45.13333333333333,1500
2021-08-06 07:00:00,49.2,221.75,2.71,57.3,290,1640,146.25,11.85,42.2,1500
2021-08-06 08:00:00,48.15,225.5,2.71,57.3,290,1625,147,11.4,38.75,1500
2021-08-06 09:00:00,47.8,250.75,2.815,57.3,290,1620,146.25,11.4,36.03333333333333,1500
2021-08-06 10:00:00,46.75,250,2.815,57.3,289,1600,144,11.4,34.400000000000006,1500
2021-08-06 11:00:00,46.4,248,2.71,57.3,300,1590,144,11.4,33.7,1480
2021-08-06 12:00:00,46.4,249,2.71,57.3,315.25,1585,144,10.8,34.63333333333333,1500
2021-08-06 13:00:00,45.75,247,2.71,57.3,315.25,1580,144,10.8,38.125,1480
2021-08-06 14:00:00,45.1,246,2.815,57.3,314.5,1580,144,10.8,41.041666666666664,1470
2021-08-06 15:00:00,45.1,243.75,2.8674999999999997,57.3,315.25,1580,144,10.75,46.65833333333333,1460
2021-08-06 16:00:00,45.1,235,2.92,57.3,316,1580,143.25,10.7,47.78333333333333,1450
2021-08-06 17:00:00,44.125,222,2.71,57.3,316,1590,144,10.7,49.2,1480
2021-08-06 18:00:00,43.8,220,2.71,57.3,313.5,1600,144,10.7,47.78333333333333,1430
2021-08-06 19:00:00,43.8,222,2.6625,57.3,300,1600,144,10.7,47.5,1420
2021-08-06 20:00:00,43.8,221,2.6625,57.3,291,1610,147,9.875,48.208333333333336,1412.5
2021-08-06 21:00:00,43.8,220,2.5675,57.3,289,1610,147,9.594999999999999,47.641666666666666,1420
2021-08-06 22:00:00,42.9,220,2.52,57.3,289,1620,145.5,9.59,47.5,1420
2021-08-06 23:00:00,42.6,221,2.615,57.3,290,1620,144,9.5825,47.21666666666667,1420
2021-08-07 00:00:00,42.6,221,2.615,57.3,289,1615,144,9.58,49.166666666666664,1420
2021-08-07 01:00:00,42.6,222,2.71,57.3,290,1610,141,9.57,50.94166666666666,1420
2021-08-07 02:00:00,42.6,221,2.615,57.3,289,1620,139.5,9.57,48.208333333333336,1420
2021-08-07 03:00:00,42.6,219,2.52,57.3,289,1620,138,9.56,50.96666666666667,1412.5
2021-08-07 04:00:00,42.6,221,2.615,57.3,289,1620,137.25,9.557500000000001,51.65,1420
2021-08-07 05:00:00,42.6,221,2.71,57.3,289,1620,135,9.55,48.75833333333333,1420
2021-08-07 06:00:00,42.6,222,2.71,57.3,291,1620,135,9.545,46.09166666666667,1420
2021-08-07 07:00:00,41.95,222,2.71,57.3,289,1620,135,9.54,43.63333333333333,1420
2021-08-07 08:00:00,41.3,222,2.71,57.3,289,1620,135,9.532499999999999,40.45,1450
2021-08-07 09:00:00,41.3,237.5,2.6625,57.3,290,1610,135,9.53,37.13333333333333,1420
2021-08-07 10:00:00,41.3,251.5,2.5675,57.3,290,1600,135,9.52,34.75,1440
2021-08-07 11:00:00,41.3,250,2.71,57.3,290,1595,135,9.5175,33.7,1440
2021-08-07 12:00:00,41.3,250,2.71,57.3,310.75,1580,133.5,9.51,33.7,1420
2021-08-07 13:00:00,41.3,251.5,2.71,57.3,317,1580,133,9.504999999999999,35.916666666666664,1430
2021-08-07 14:00:00,41.3,246,2.71,57.3,316,1575,133,9.2375,39.333333333333336,1440
2021-08-07 15:00:00,41.3,246,2.6625,57.3,316,1565,134,8.97,42.291666666666664,1460
2021-08-07 16:00:00,41.3,246,2.71,57.3,316,1570,135,8.967500000000001,48.46666666666667,1460
2021-08-07 17:00:00,41.3,250.75,2.71,57.3,316,1570,138,8.96,51.791666666666664,1460
2021-08-07 18:00:00,41.3,251.5,2.71,57.3,316,1565,140.25,8.955,54.766666666666666,1470
2021-08-07 19:00:00,41.3,250.75,2.71,57.3,316,1580,141,8.95,51.93333333333333,1470
2021-08-07 20:00:00,41.3,250.75,2.6625,56.849999999999994,316,1580,141,8.945,51.791666666666664,1460
2021-08-07 21:00:00,41.3,239.5,2.52,57.3,316,1580,141,8.94,50.94166666666666,1500
2021-08-07 22:00:00,41.3,220,2.52,56.625,317,1590,141,8.9325,48.45,1470
2021-08-07 23:00:00,41.3,221,2.52,56.4,317,1595,138.75,8.93,48,1500
2021-08-08 00:00:00,41.3,222,2.52,56.4,300.75,1580,138,8.92,47.733333333333334,1490
2021-08-08 01:00:00,41.3,221,2.52,56.4,290,1580,138,9.309999999999999,47.85,1500
2021-08-08 02:00:00,41.3,221,2.52,56.4,289,1580,135.75,9.4325,49.86666666666667,1510
2021-08-08 03:00:00,41.3,221,2.52,56.4,289,1580,135,9.43,47.55,1510
2021-08-08 04:00:00,41.3,222,2.52,56.4,290,1580,135,9.42,48.88333333333333,1500
2021-08-08 05:00:00,41.3,221,2.52,56.4,290,1580,133.5,9.4175,47.85,1500
2021-08-08 06:00:00,41.3,220,2.52,56.4,289,1580,133,9.41,44.80833333333333,1500
2021-08-08 07:00:00,40,220,2.52,56.4,289,1580,133,9.405000000000001,43.166666666666664,1510
2021-08-08 08:00:00,40,220,2.52,56.4,290,1580,133,9.4,39.55833333333333,1530
2021-08-08 09:00:00,40,222,2.52,56.4,289,1565,133,9.395,35.99166666666667,1540
2021-08-08 10:00:00,40,231.5,2.52,56.4,289,1560,130,9.39,34.13333333333333,1520
2021-08-08 11:00:00,40,250,2.52,56.4,289,1555,130.75,9.3825,33.46666666666667,1510
2021-08-08 12:00:00,40,249,2.52,56.4,288.25,1540,130.75,9.38,32.416666666666664,1500
2021-08-08 13:00:00,40,248,2.52,56.4,303.5,1540,130,8.98,34.858333333333334,1490
2021-08-08 14:00:00,40,246,2.52,56.4,316,1525,130,8.85,36.225,1470
2021-08-08 15:00:00,40,246,2.52,56.4,316.25,1520,130.75,8.84,39.175,1470
2021-08-08 16:00:00,40,247,2.52,56.4,316,1505,130.75,8.8375,47.025,1500
2021-08-08 17:00:00,40,250,2.33,56.4,315.25,1505,133,8.83,52.275,1480
2021-08-08 18:00:00,40,250.75,2.33,56.4,316,1500,133,8.8275,52.266666666666666,1520
2021-08-08 19:00:00,40,251.5,2.33,56.4,316,1500,134.5,8.82,50.8,1530
2021-08-08 20:00:00,40,251.5,2.3775,56.4,316,1500,133.5,8.815000000000001,49.666666666666664,1530
2021-08-08 21:00:00,40,250,2.52,56.4,316,1510,133,8.81,48.675,1540
2021-08-08 22:00:00,40,250,2.52,56.4,316,1500,134,8.805,47.4,1540
2021-08-08 23:00:00,40,248.75,2.52,56.4,316,1510,133,8.8,46.166666666666664,1530
2021-08-09 00:00:00,40,250.75,2.5675,56.4,317,1500,133,8.7925,44.900000000000006,1530
2021-08-09 01:00:00,40,250,2.71,56.4,318,1500,133,8.79,47.96666666666667,1500
2021-08-09 02:00:00,40,249,2.8674999999999997,56.4,316,1500,133,8.782499999999999,47.96666666666667,1500
2021-08-09 03:00:00,40,250,2.92,56.4,317,1500,133,8.78,47.825,1500
2021-08-09 04:00:00,40,249.75,2.8674999999999997,56.4,316,1500,130,8.77,49.1,1500
2021-08-09 05:00:00,40,250,2.7625,56.4,316,1490,130,8.77,46.275,1470
2021-08-09 06:00:00,40,250.75,2.5675,56.4,316,1480,130,8.76,42.9,1460
2021-08-09 07:00:00,40,250,2.5675,56.4,317,1480,130.75,8.7575,40.15,1430
2021-08-09 08:00:00,40,250,2.815,56.4,316,1480,130,8.75,37.075,1420
2021-08-09 09:00:00,39.025000000000006,247,2.92,56.4,316,1460,129.25,8.7475,34.06666666666667,1412.5
2021-08-09 10:00:00,38.7,248,2.9725,56.4,316,1460,127,8.74,32.516666666666666,1397.5
2021-08-09 11:00:00,38.7,247,2.92,56.4,315.25,1455,127,8.735,32.516666666666666,1390
2021-08-09 12:00:00,38.7,247,2.92,56.4,313,1440,127,8.73,32.983333333333334,1380
2021-08-09 13:00:00,38.7,248,2.92,56.4,313,1440,127,8.725000000000001,35.7,1390
2021-08-09 14:00:00,38.7,243.75,2.92,56.4,312,1440,127,8.72,39.65833333333333,1390
2021-08-09 15:00:00,38.7,243,2.815,56.4,314.5,1440,127,8.7125,43.56666666666667,1390
2021-08-09 16:00:00,38.7,243.75,2.71,56.4,312.75,1440,127,8.71,45.56666666666667,1370
2021-08-09 17:00:00,38.7,247,2.615,56.4,313,1445,127,8.7025,47.11666666666667,1350
2021-08-09 18:00:00,38.7,249,2.5675,56.4,313,1460,128.5,8.7,46.266666666666666,1380
2021-08-09 19:00:00,38.7,249,2.52,56.4,313.75,1475,129.25,8.69,48.53333333333333,1350
2021-08-09 20:00:00,38.7,248,2.425,56.4,313,1490,130,8.317499999999999,49.34166666666667,1330
2021-08-09 21:00:00,38.7,246,2.33,56.4,313.75,1500,130,8.19,54.1,1512.5
2021-08-09 22:00:00,38.7,249,2.33,56.4,314.5,1500,130,8.1825,58.50833333333333,2215
2021-08-09 23:00:00,38.7,248,2.245,56.4,313.75,1520,130,8.18,61.36666666666667,2167.5
2021-08-10 00:00:00,38.7,249,2.16,56.4,318.25,1520,130,8.1725,60.925,1812.5
2021-08-10 01:00:00,38.7,245.25,2.16,56.4,323,1520,130,8.17,58.05,1620
2021-08-10 02:00:00,38.7,247.25,2.16,56.4,321,1540,130,8.1625,61.050000000000004,1540
2021-08-10 03:00:00,38.7,249,2.16,56.4,316,1520,128.5,8.16,61.95,1470
2021-08-10 04:00:00,38.7,250,2.16,56.4,313.75,1520,127,8.1525,61.65,1440
2021-08-10 05:00:00,38.7,246,2.16,56.4,313.75,1520,125.5,8.15,55.99166666666667,1405
2021-08-10 06:00:00,38.7,247,2.16,56.4,313,1520,124,7.67,50.31666666666667,1397.5
2021-08-10 07:00:00,38.375,250,2.16,56.4,314,1515,124,7.67,46.00833333333333,1405
2021-08-10 08:00:00,37.4,248,2.16,56.4,NA,1500,124,7.66,41.7,1420
2021-08-10 09:00:00,37.4,247,2.16,56.4,NA,1485,124,7.66,38.525,1440
2021-08-10 10:00:00,37.4,249,2.16,56.4,NA,1475,123.25,7.65,36.65,1450
2021-08-10 11:00:00,37.4,248,2.2875,56.4,314.5,1460,124,7.65,35.7,1460
2021-08-10 12:00:00,37.4,248,2.33,56.4,315.25,1455,124,7.64,36.40833333333333,1450
2021-08-10 13:00:00,36.75,247,2.33,56.4,316,1440,124,7.19,39.15,1440
2021-08-10 14:00:00,36.1,243,2.33,56.4,315.25,1440,124,7.1825,43.96666666666667,1430
2021-08-10 15:00:00,36.1,243,2.33,56.4,312.75,1450,124,7.18,46.975,1405
2021-08-10 16:00:00,36.1,231.25,2.33,56.4,313.75,1470,124.75,7.18,47.68333333333333,1405
2021-08-10 17:00:00,36.1,221,2.33,56.4,313.5,1480,124,7.18,49.90833333333333,1390
2021-08-10 18:00:00,36.1,217.25,2.33,56.4,312,1526.6666666666667,124,8.0125,55.141666666666666,1377.5
2021-08-10 19:00:00,36.1,219,2.4725,56.4,296.75,1580,124,11.4,72.65,1460
2021-08-10 20:00:00,36.1,218.25,2.52,56.4,286.75,1625,124.75,12,117.75833333333334,1420
2021-08-10 21:00:00,36.1,216.5,2.52,56.4,286.75,1685,126.25,12.6,352.1666666666667,1422.5
2021-08-10 22:00:00,36.1,218,2.52,56.4,287.5,1715,127.75,13.125,379.6666666666667,1470
2021-08-10 23:00:00,36.1,218,2.52,56.4,287.5,1710,132.75,13.825,310.1666666666667,1490
2021-08-11 00:00:00,36.1,218.25,2.52,56.4,286.75,1720,135,14.4,278.5,1500
2021-08-11 01:00:00,36.1,220,2.52,56.4,286,1720,136.5,14.8,259.6666666666667,1530
2021-08-11 02:00:00,36.1,217.25,2.52,56.4,286,1730,138,15.5,227.58333333333334,1560
2021-08-11 03:00:00,36.1,218,2.52,56.4,286.75,1755,136.5,15.5,194.5,1590
2021-08-11 04:00:00,36.1,217.25,2.52,56.4,287.5,1770,135,16.700000000000003,171,1650
2021-08-11 05:00:00,36.1,219,2.52,56.4,288.25,1780,135,17.3,150.58333333333334,1680
2021-08-11 06:00:00,36.1,218,2.52,56.4,286,1780,133,18.7,140.66666666666666,1770
2021-08-11 07:00:00,36.75,217.25,2.52,56.4,286.75,1780,133,19.5,131.33333333333334,1890
2021-08-11 08:00:00,37.725,236.75,2.52,56.4,286.75,1750,133,20.3,125,1975
