date_time,storage,inflow,withdr,outflow,withdr_req,rel_req,available
2020-04-18,3785.29811,61.5,34,10.3,34,0,3812.79811
2020-04-19,3802.49811,58,34,10.3,34,0,3826.49811
2020-04-20,3816.19811,57.9,34,10.3,34,0,3840.09811
2020-04-21,3829.79811,56,34,10.3,34,0,3851.79811
2020-04-22,3841.49811,58,34,10.3,34,0,3865.49811
2020-04-23,3855.19811,55,34,10.3,34,0,3876.19811
2020-04-24,3865.89811,55,34,10.3,34,0,3886.89811
2020-04-25,3876.59811,52.9,34,10.3,34,0,3895.49811
2020-04-26,3885.19811,49,34,10.3,34,0,3900.19811
2020-04-27,3889.89811,47,34,10.3,34,0,3902.89811
2020-04-28,3892.59811,46,34,10.3,34,0,3904.59811
2020-04-29,3894.29811,43.9,34,10.3,34,0,3904.19811
2020-04-30,3893.89811,41,34,10.3,34,0,3900.89811
2020-05-01,3890.59811,40,34,10.3,34,0,3896.59811
2020-05-02,3886.29811,37,34,10.3,34,0,3889.29811
2020-05-03,3878.99811,37,34,10.3,34,0,3881.99811
2020-05-04,3871.69811,33,34,10.3,34,0,3870.69811
2020-05-05,3860.39811,33,34,10.3,34,0,3859.39811
2020-05-06,3849.09811,33,34,10.3,34,0,3848.09811
2020-05-07,3837.79811,37,34,10.3,34,0,3840.79811
2020-05-08,3830.49811,36,34,10.3,34,0,3832.49811
2020-05-09,3822.19811,33,34,10.3,34,0,3821.19811
2020-05-10,3810.89811,30,34,10.3,34,0,3806.89811
2020-05-11,3796.59811,30,34,10.3,34,0,3792.59811
2020-05-12,3782.29811,28,34,10.3,34,0,3776.29811
2020-05-13,3765.99811,27,34,10.3,34,0,3758.99811
2020-05-14,3748.69811,22.5,34,10.3,34,0,3737.19811
2020-05-15,3726.89811,21.3,34,10.3,34,0,3714.19811
2020-05-16,3703.89811,19.8,34,10.3,34,0,3689.69811
2020-05-17,3679.39811,18.5,34,10.3,34,0,3663.89811
2020-05-18,3653.59811,18.4,34,10.3,34,0,3637.99811
2020-05-19,3627.69811,17,34,10.3,34,0,3610.69811
2020-05-20,3600.39811,15.5,34,10.3,34,0,3581.89811
2020-05-21,3571.59811,15.6,34,10.3,34,0,3553.19811
2020-05-22,3542.89811,36,34,10.3,34,0,3544.89811
2020-05-23,3534.59811,30.9,34,10.3,34,0,3531.49811
2020-05-24,3521.19811,34.9,34,10.3,34,0,3522.09811
2020-05-25,3511.79811,27,34,10.3,34,0,3504.79811
2020-05-26,3494.49811,24,34,10.3,34,0,3484.49811
2020-05-27,3474.19811,22,34,10.3,34,0,3462.19811
2020-05-28,3451.89811,18,34,10.3,34,0,3435.89811
2020-05-29,3425.59811,17,34,10.3,34,0,3408.59811
2020-05-30,3398.29811,17,34,10.3,34,0,3381.29811
2020-05-31,3370.99811,16,34,10.3,34,0,3352.99811
2020-06-01,3342.69811,15,34,10.3,34,0,3323.69811
2020-06-02,3313.39811,15,34,10.3,34,0,3294.39811
2020-06-03,3284.09811,15,34,10.3,34,0,3265.09811
2020-06-04,3254.79811,14.4,34,10.3,34,0,3235.19811
2020-06-05,3224.89811,13.4,34,10.3,34,0,3204.29811
2020-06-06,3193.99811,13.3,34,10.3,34,0,3173.29811
2020-06-07,3162.99811,12.4,34,10.3,34,0,3141.39811
2020-06-08,3131.09811,11.2,34,10.3,34,0,3108.29811
2020-06-09,3097.99811,11.2,34,10.3,34,0,3075.19811
2020-06-10,3064.89811,10.1,34,10.3,34,0,3040.99811
2020-06-11,3030.69811,10.2,34,10.3,34,0,3006.89811
2020-06-12,2996.59811,10.2,34,10.3,34,0,2972.79811
2020-06-13,2962.49811,16,34,10.3,34,0,2944.49811
2020-06-14,2934.19811,16,34,10.3,34,0,2916.19811
2020-06-15,2905.89811,11.9,34,10.3,34,0,2883.79811
2020-06-16,2873.49811,14,34,10.3,34,0,2853.49811
2020-06-17,2843.19811,14,34,10.3,34,0,2823.19811
2020-06-18,2812.89811,10.7,34,10.3,34,0,2789.59811
2020-06-19,2779.29811,21,34,10.3,34,0,2766.29811
2020-06-20,2755.99811,32,34,10.3,34,0,2753.99811
2020-06-21,2743.69811,19,34,10.3,34,0,2728.69811
2020-06-22,2718.39811,16,34,10.3,34,0,2700.39811
2020-06-23,2690.09811,14,34,10.3,34,0,2670.09811
2020-06-24,2659.79811,13,34,10.3,34,0,2638.79811
2020-06-25,2628.49811,12,34,10.3,34,0,2606.49811
2020-06-26,2596.19811,12,34,10.3,34,0,2574.19811
2020-06-27,2563.89811,11,34,10.3,34,0,2540.89811
2020-06-28,2530.59811,11,34,10.3,34,0,2507.59811
2020-06-29,2497.29811,10,34,10.3,34,0,2473.29811
2020-06-30,2462.99811,10,34,10.3,34,0,2438.99811
2020-07-01,2428.69811,10,34,10.3,34,0,2404.69811
2020-07-02,2394.39811,11,34,10.3,34,0,2371.39811
2020-07-03,2361.09811,7,34,10.3,34,0,2334.09811
2020-07-04,2323.79811,7.1,34,10.3,34,0,2296.89811
2020-07-05,2286.59811,7,34,10.3,34,0,2259.59811
2020-07-06,2249.29811,7,34,10.3,34,0,2222.29811
2020-07-07,2211.99811,7,34,10.3,34,0,2184.99811
2020-07-08,2174.69811,7,34,10.3,34,0,2147.69811
2020-07-09,2137.39811,7,34,10.3,34,0,2110.39811
2020-07-10,2100.09811,7,34,10.3,34,0,2073.09811
2020-07-11,2062.79811,7,34,10.3,34,0,2035.79811
2020-07-12,2025.49811,7,34,10.3,34,0,1998.49811
2020-07-13,1988.19811,4.6,34,10.3,34,0,1958.79811
2020-07-14,1948.49811,4.5,34,10.3,34,0,1918.99811
2020-07-15,1908.69811,3.8,34,10.3,34,0,1878.49811
2020-07-16,1868.19811,3.8,34,10.3,34,0,1837.99811
2020-07-17,1827.69811,3,34,10.3,34,0,1796.69811
2020-07-18,1786.39811,3.1,34,10.3,34,0,1755.49811
2020-07-19,1745.19811,3.1,34,10.3,34,0,1714.29811
2020-07-20,1703.99811,3.1,34,10.3,34,0,1673.09811
2020-07-21,1662.79811,9,34,10.3,34,0,1637.79811
2020-07-22,1627.49811,5,34,10.3,34,0,1598.49811
2020-07-23,1588.19811,3.1,34,10.3,34,0,1557.29811
2020-07-24,1546.99811,3,34,10.3,34,0,1515.99811
2020-07-25,1505.69811,5,34,10.3,34,0,1476.69811
2020-07-26,1466.39811,3,34,10.3,34,0,1435.39811
2020-07-27,1425.09811,3,34,10.3,34,0,1394.09811
2020-07-28,1383.79811,3,34,10.3,34,0,1352.79811
2020-07-29,1342.49811,3,34,10.3,34,0,1311.49811
2020-07-30,1301.19811,1,34,10.3,34,0,1268.19811
2020-07-31,1257.89811,1,34,10.3,34,0,1224.89811
2020-08-01,1214.59811,1,34,10.3,34,0,1181.59811
2020-08-02,1171.29811,1,34,10.3,34,0,1138.29811
2020-08-03,1127.99811,1,34,10.3,34,0,1094.99811
2020-08-04,1084.69811,1,34,10.3,34,0,1051.69811
2020-08-05,1041.39811,1,34,10.3,34,0,1008.39811
2020-08-06,998.0981096,0.9,34,10.3,34,0,964.9981096
2020-08-07,954.6981096,0.9,20,10.3,20,0,935.5981096
2020-08-08,925.2981096,0.7,20,10.3,20,0,905.9981096
2020-08-09,895.6981096,0.7,20,10.3,20,0,876.3981096
2020-08-10,866.0981096,0.7,20,10.3,20,0,846.7981096
2020-08-11,836.4981096,0.6,20,10.3,20,0,817.0981096
2020-08-12,806.7981096,0.6,20,10.3,20,0,787.3981096
2020-08-13,777.0981096,1,20,10.3,20,0,758.0981096
2020-08-14,747.7981096,1,20,10.3,20,0,728.7981096
2020-08-15,718.4981096,1,20,10.3,20,0,699.4981096
2020-08-16,689.1981096,1,20,10.3,20,0,670.1981096
2020-08-17,659.8981096,1,20,10.3,20,0,640.8981096
2020-08-18,630.5981096,0.7,20,10.3,20,0,611.2981096
2020-08-19,600.9981096,6.9,20,10.3,20,0,587.8981096
2020-08-20,577.5981096,14,20,10.3,20,0,571.5981096
