date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2019-12-08,3150,75,58.9,480,2620,821,145,81.3,208,873,103,8.58,744,19.3,260,26.2,321,74.7,234,170,42.4,321,17.8,NA,NA,3.42,25.3,18.2,15.9,14.9,21
2019-12-09,3100,165,72,518,2710,824,147,82.8,205,863,104,8.39,740,19.5,266,27.1,330,79.8,241,171,43.1,376,26.4,NA,NA,3.43,47.8,32.8,33.5,36.2,39.1
2019-12-10,4010,243,159,1110,2830,897,164,90.5,262,869,105,9.67,803,21.2,280,30,464,204,262,172,44.2,1040,117,NA,NA,3.58,81.7,47.7,37.4,47,114
2019-12-11,4650,193,177,1570,2930,940,181,98.1,318,920,105,11.7,1020,26.8,364,29.8,625,320,250,173,44,801,109,NA,NA,3.84,77.3,43.7,31.4,37.7,160
2019-12-12,4760,126,157,1190,3030,971,173,100,317,1160,104,14.4,1340,35.1,641,30.5,519,240,244,174,44,494,70.9,NA,NA,3.91,53.3,33.1,23.7,26.1,98.3
2019-12-13,4430,116,135,863,3270,1070,168,97.7,286,1480,105,14.9,1400,30.5,622,30.7,455,189,246,174,44,431,52.3,NA,NA,3.86,49.2,31.6,23.8,25.2,82.1
2019-12-14,4790,239,168,1300,3630,1130,189,116,379,1510,116,20,1340,33.4,569,50.9,660,399,274,179,46.9,807,123,NA,NA,3.87,105,50.8,31.8,38.9,206
2019-12-15,6150,206,269,2990,4280,1180,241,209,853,1740,138,95.9,2280,151,726,96.5,1170,617,273,178,45.6,1000,170,NA,NA,4.2,89.8,45.9,27,34,165
2019-12-16,7680,154,218,1520,5280,1250,225,166,716,2910,162,80.4,2760,105,1220,101,880,468,283,181,53.8,816,124,NA,NA,4.83,66.7,37,24.9,28,156
2019-12-17,8660,306,328,5270,7360,1600,377,329,1680,4290,358,238,5050,363,2280,625,1820,1010,805,582,130,2810,277,NA,NA,4.88,189,85.1,61.1,56.3,212
2019-12-18,15200,190,301,3780,11200,1860,399,341,1720,8490,506,305,8590,396,4200,599,2510,808,1300,978,214,1860,269,NA,NA,6.85,101,51.9,30.8,33.1,129
2019-12-19,16300,131,224,1850,15200,1770,310,206,1120,8420,636,148,6480,177,2690,348,1990,484,1300,978,237,1150,154,NA,NA,6.99,69.8,38.7,24.5,25.5,85.1
2019-12-20,16700,111,164,1250,13400,1710,268,156,788,5950,454,74.7,4680,93.1,1670,247,1730,329,1250,978,194,934,104,NA,NA,6.61,55.1,33.5,22.3,22.9,63.7
2019-12-21,13100,103,155,1010,10200,1580,248,136,642,4620,335,57.4,3750,71.9,1200,207,1550,261,1210,976,169,707,78.6,NA,NA,5.91,47.9,30.9,21.4,21.6,54.4
2019-12-22,10300,98.8,140,851,8360,1500,236,124,541,3850,292,45.2,3200,58.6,953,167,1470,221,1180,972,138,615,62.3,NA,NA,5.47,47,29.3,21,20.6,46.6
2019-12-23,8760,95.5,136,790,7250,1390,228,117,486,3390,244,41.7,2860,62.2,810,131,1380,214,1140,969,108,562,56.8,NA,NA,5.15,47.2,28.4,20.7,20.2,42.4
2019-12-24,7720,93.3,124,742,6530,1330,223,110,449,3040,218,36.5,2620,58.4,712,103,1380,221,1140,966,108,540,64.3,NA,NA,4.94,44.7,27.6,20.3,19.6,39.4
2019-12-25,6990,89.4,111,690,6080,1280,222,105,415,2840,201,32,2490,51.5,642,96.5,1390,224,1130,963,108,404,69.5,NA,NA,4.79,41.4,26.1,19.7,18.9,35.7
2019-12-26,6510,86,104,639,5660,1210,216,101,377,2700,182,29.1,2380,49.6,586,91.7,1370,221,1080,859,149,384,72.6,NA,NA,4.64,39.4,25.3,19.3,18.2,32.3
2019-12-27,6000,85.2,96.3,603,5360,1160,205,99.5,355,2580,173,27,2250,46.7,535,87.9,1320,237,1060,811,173,442,94.9,NA,NA,4.54,38.1,24.6,19.2,17.8,31.3
2019-12-28,5720,84.3,93.1,591,5110,1120,200,96.8,337,2420,164,24.4,2190,42.2,497,85.7,1330,248,1060,809,173,433,111,NA,NA,4.45,37.5,23.9,19,17.6,27.9
2019-12-29,5570,108,96.8,664,4900,1100,207,101,346,2380,159,24.3,2150,42,473,83.2,1330,248,1060,808,173,398,102,NA,NA,4.38,49.2,29.3,25.4,23.3,32.9
2019-12-30,6180,199,155,2130,5280,1100,266,130,491,2380,162,28.3,2190,45.4,465,80.6,1390,311,908,639,173,438,106,NA,NA,4.42,102,55.6,41.4,38.2,118
2019-12-31,7930,146,176,2260,5390,1090,255,144,571,2450,167,37.8,2100,59.9,464,77.3,1140,293,776,536,173,405,91.3,NA,NA,5.04,77.4,41.8,27.8,30.3,101
2020-01-01,7610,112,147,1390,5340,1080,236,133,510,2230,173,38.1,1950,57.3,462,74.8,1090,274,770,536,173,355,78.9,NA,NA,4.83,59.9,33.9,23.3,24,68.4
2020-01-02,6730,101,125,1040,5270,1060,226,119,446,2150,177,35,1890,53,451,74.2,1060,251,766,535,173,316,66.7,NA,NA,4.65,51.9,30.8,21.5,21.8,51.5
2020-01-03,6350,109,122,940,5050,1070,227,118,425,2100,171,33.9,1850,51.5,431,74.2,1050,243,769,534,173,334,62.6,NA,NA,4.57,56.2,32.6,23.1,23.4,58.3
2020-01-04,6390,143,166,1080,5030,1070,236,122,467,2060,167,37.2,1870,56.4,426,73.4,1110,316,770,534,173,416,68.9,NA,NA,4.57,70.5,38.4,26.9,30.5,119
2020-01-05,6900,144,259,1230,4960,1090,235,129,494,2100,165,40.6,1950,65.3,427,72.9,1140,340,680,484,129,589,70.7,NA,NA,4.67,67.1,35.4,23.9,31.2,187
2020-01-06,6450,110,221,943,4990,1100,224,125,454,2140,165,37.1,1850,59.3,444,71.8,992,339,593,439,108,452,68.6,NA,NA,4.59,56.7,31.1,21.6,24.5,99.3
2020-01-07,6190,105,188,820,5050,1110,227,120,425,2010,162,35.6,1780,56.1,475,70.7,957,315,594,440,108,388,67.3,NA,NA,4.56,53.4,30.3,21.5,23.4,78.4
2020-01-08,6130,110,181,803,4910,1130,225,118,416,1990,162,34.7,1770,48.5,481,69.1,924,283,589,439,108,331,61.2,NA,NA,4.5,53,31.2,22.4,24.5,83.8
2020-01-09,5870,99.5,170,753,4770,1110,218,114,381,1920,156,27.3,1700,42.2,484,69.6,861,236,587,440,108,313,46.3,NA,NA,4.44,48.7,29,21,23.2,87.4
2020-01-10,5600,94.9,157,672,4590,1070,212,114,348,1850,148,29.2,1640,47,462,68.2,834,214,576,439,99.8,334,47,NA,NA,4.34,47.4,28.5,21.1,22,78.1
2020-01-11,5320,94.7,162,674,4450,1070,207,118,360,1800,152,27.4,1600,48.5,458,77.9,853,226,600,441,109,617,58.7,NA,NA,4.29,49,28.9,21.4,21.8,91.4
2020-01-12,5780,153,249,3890,5070,1170,416,368,686,2280,303,146,3400,249,1450,431,1500,568,692,448,136,1520,208,NA,NA,4.33,81.6,42.4,32,36.1,310
2020-01-13,10100,116,306,2820,6750,1370,419,347,825,6240,771,223,5690,267,2370,380,1650,573,1030,698,272,969,202,NA,NA,5.62,67.5,36.1,24.4,26.6,166
2020-01-14,10900,106,250,1590,11200,1600,336,230,693,6240,692,145,5160,184,1910,285,1980,525,1270,840,323,810,153,NA,NA,5.66,60,33.8,22.9,24.4,121
2020-01-15,13400,103,243,1340,11600,2460,320,198,631,5740,560,114,4780,161,1550,232,1940,469,1240,818,323,788,120,NA,NA,6.41,57.5,33.1,22.2,23.7,109
2020-01-16,13000,99.8,215,1180,10900,2490,301,173,564,5090,474,91.6,4190,139,1270,197,1820,416,1230,816,320,730,105,NA,NA,6.15,53.1,31.7,21.2,22.5,86.3
2020-01-17,11700,91.3,183,986,9790,2190,283,151,494,4460,391,72.7,3670,113,1050,161,1690,348,1220,815,319,632,82.5,NA,NA,5.84,47,30.1,19.6,20.6,65.3
2020-01-18,10400,95.8,166,855,8670,1950,273,139,452,3950,333,59.8,3320,96.7,907,148,1670,334,1220,834,293,667,81,NA,NA,5.59,48.3,31.8,21.2,22.3,54.7
2020-01-19,9780,154,203,1050,7900,1770,285,156,482,3800,297,71.9,3620,133,904,202,2010,437,1260,829,237,1640,256,NA,NA,5.43,69.9,44.8,28.6,33,84.1
2020-01-20,9140,109,191,1130,7560,1680,273,159,461,4280,293,64.1,3930,137,1010,221,1860,334,1250,827,296,992,195,NA,NA,5.36,55.2,36.3,22,25.1,63
2020-01-21,8650,96.7,147,833,7790,1590,258,142,365,4130,285,50.8,3560,97.8,898,193,1750,251,1260,828,324,784,124,NA,NA,5.3,45,31.6,20.4,22.2,46.9
2020-01-22,8630,91.5,141,699,7490,1480,247,129,368,3730,233,55.1,3220,95.5,772,169,1660,242,1250,825,324,649,106,NA,NA,5.21,40.5,31.1,19.9,21.7,40.6
2020-01-23,8030,89.2,143,668,6920,1390,242,121,368,3410,215,50.3,3020,89.9,703,143,1630,254,1240,824,323,626,85.4,NA,NA,5.05,41.8,30.4,19.5,20.8,39
2020-01-24,7470,88.9,155,679,6480,1300,241,123,371,3300,235,50.3,2910,93.8,679,127,1580,263,1240,823,322,592,72.8,NA,NA,4.93,44.6,31.8,20.1,20.8,37.6
2020-01-25,15000,854,2240,5430,9600,2390,578,1050,2010,7010,1200,1000,8390,1030,3120,684,5420,2580,2310,1500,587,2150,504,NA,NA,4.95,518,203,125,214,1010
2020-01-26,30400,393,1060,6650,28700,7330,718,855,2620,21000,3510,647,16500,749,7950,726,5770,1870,2930,1990,719,1190,388,NA,NA,8.22,164,74,41.2,60.3,381
2020-01-27,44300,242,632,2460,38800,10100,503,424,1590,15900,1890,326,11700,422,4600,536,4530,1140,2590,1680,715,923,239,NA,NA,10.85,114,54.3,30.2,37.5,204
2020-01-28,36000,167,475,1840,28200,7000,452,310,1220,11000,1250,204,8540,291,3170,426,3530,791,2240,1510,581,778,160,NA,NA,9.17,93.7,46.1,26.7,30.3,142
2020-01-29,26300,132,390,1500,21300,5080,410,257,996,8410,916,144,6810,220,2370,355,2990,591,1860,1190,515,668,118,NA,NA,8.04,80,41.2,24.7,26.7,108
2020-01-30,20500,115,332,1260,17200,3980,383,221,842,6790,712,110,5370,177,1810,295,2230,463,1370,872,379,598,90.5,NA,NA,7.28,71.3,37.7,23.4,24.6,87.8
2020-01-31,16700,108,299,1110,14300,3300,361,200,747,5460,574,90.2,4310,151,1470,251,1800,390,1170,814,260,554,74.4,NA,NA,6.71,66.3,35.9,22.9,23.5,76.6
2020-02-01,14100,105,280,1040,12000,2830,348,188,687,4620,489,79.2,3770,137,1270,220,1660,351,1130,813,231,558,67.4,NA,NA,6.26,64.1,35.7,22.9,23.2,75.2
2020-02-02,12200,108,280,1020,10500,2580,343,186,655,4200,437,76.1,3540,135,1140,190,1650,347,1130,811,229,642,66.8,NA,NA,5.97,65.4,36.8,24,24.4,81.9
2020-02-03,11100,100,258,962,9660,2370,331,177,604,3980,411,66.7,3330,122,1050,162,1590,339,1050,811,149,666,65.4,NA,NA,5.75,59.1,33.9,22.1,22.5,72.1
2020-02-04,10300,96,235,860,9060,2210,313,165,552,3700,371,55.7,3020,106,955,142,1460,344,987,810,108,491,64.5,NA,NA,5.58,56.7,32.6,22,21.7,63.3
2020-02-05,9540,94.2,224,807,8490,2060,303,158,525,3370,328,50.3,2870,98.2,904,128,1480,376,985,808,108,526,66.6,NA,NA,5.43,53.7,32.9,21.8,21.6,50.1
2020-02-06,9610,165,278,1290,8710,2110,318,241,507,3280,310,47.9,2850,94,917,125,1480,384,984,806,108,538,66.8,NA,NA,5.41,153,66.5,42.9,37.7,225
2020-02-07,13200,345,1080,3530,11100,2780,533,875,856,3590,530,86,3880,158,2400,203,1830,623,1010,811,109,773,107,NA,NA,5.89,285,102,61.8,88.4,552
2020-02-08,20600,212,914,4490,16200,6620,686,900,1450,10500,2980,176,9980,242,6670,292,1930,664,1000,809,109,697,121,NA,NA,7.59,145,62.3,33.9,43.7,239
2020-02-09,26300,142,571,1980,27400,9890,496,440,1040,11400,1920,144,8110,185,4440,260,1820,619,891,684,109,581,117,NA,NA,8.21,110,51.6,28,31.8,140
2020-02-10,29700,141,480,1630,24000,7580,457,337,879,8270,1290,129,6160,173,3190,238,1670,694,865,555,210,1480,172,NA,NA,8.58,103,51,28.4,31.3,126
2020-02-11,25000,319,575,1810,19500,5910,454,333,837,6810,1010,127,5680,186,2850,215,2190,777,1670,1050,571,2100,266,NA,NA,8,159,75.3,48.1,73.9,378
2020-02-12,21300,231,541,1850,17000,5070,433,374,763,7090,860,111,6890,169,3080,203,3340,735,2350,1520,702,1380,221,NA,NA,7.52,124,61.2,35.2,45.4,261
2020-02-13,19200,246,528,1680,16700,4700,429,352,781,7930,754,123,7340,199,2920,212,3760,984,2620,1760,696,1580,237,NA,NA,7.45,128,64.3,38.7,47,312
2020-02-14,19400,179,477,1720,17100,4420,411,334,787,8310,693,133,7940,221,3030,213,4160,938,2580,1830,534,1360,215,NA,NA,7.51,106,54.4,30.6,37,225
2020-02-15,18700,136,391,1290,17000,4100,380,278,677,8260,604,111,7140,183,2800,199,3170,760,2060,1510,404,1030,167,NA,NA,7.4,90.9,48.3,26.9,30.6,134
2020-02-16,18000,126,368,1120,16300,3910,366,256,634,7000,508,111,6220,178,2380,192,2860,632,1650,1210,275,919,136,NA,NA,7.16,88.5,47.6,26.5,29.3,114
2020-02-17,16500,119,348,1090,14500,3600,359,239,618,6220,464,102,5140,165,2010,181,2050,517,1310,988,216,828,110,NA,NA,6.83,83.5,45.1,25.5,27.5,99.8
2020-02-18,14900,113,320,1010,13200,3330,351,224,582,5230,440,86.7,4480,145,1700,167,1970,435,1330,988,239,745,92.8,NA,NA,6.54,78,42.8,24.7,26.1,87.3
2020-02-19,13500,105,300,946,11700,3110,341,209,561,4790,404,78.9,4130,137,1460,155,1920,393,1330,986,238,808,88.2,NA,NA,6.2,73.7,41,24.2,25.4,78.5
2020-02-20,12200,101,277,862,10800,2850,331,197,519,4410,365,64.6,3760,118,1280,139,1750,322,1170,870,193,693,70.2,NA,NA,5.98,68.2,38.9,23.2,24.3,66.2
2020-02-21,11200,98.1,259,787,9920,2610,320,186,478,3960,329,53.6,3260,103,1130,126,1460,268,886,653,130,615,61.7,NA,NA,5.77,65.1,37.8,22.7,23.6,57.6
2020-02-22,10300,97,244,735,9070,2420,308,178,453,3460,297,45.4,2770,91.7,1020,115,1060,245,596,429,109,567,59.5,NA,NA,5.56,62.1,36.8,22.6,22.9,50.4
2020-02-23,9480,96,238,704,8260,2270,302,175,433,2910,273,41,2350,84,934,106,977,243,595,430,109,540,55.1,NA,NA,5.35,61.2,35.9,22.6,22.5,47.4
2020-02-24,8670,95.2,231,685,7540,2150,297,169,420,2680,258,42,2240,83.3,876,101,953,231,577,430,92.5,519,50.5,NA,NA,5.15,59.6,35.3,22.3,22.2,44.7
2020-02-25,8110,108,240,680,7030,2040,297,170,411,2570,255,41.7,2170,84.7,844,97.1,918,223,561,425,84,531,48.4,NA,NA,5.06,65.8,39.5,24.6,25.6,54.9
2020-02-26,7830,108,265,688,6870,2060,292,169,404,2490,258,40.7,2120,81.7,828,93.8,919,227,564,424,84.2,436,46.7,NA,NA,5.03,65.5,38.5,24.3,24.9,63.6
2020-02-27,10100,413,657,1510,7290,2130,348,209,470,2650,311,78.2,2600,195,874,102,1340,461,605,428,100,978,79.3,NA,NA,5.09,180,82.2,43.3,46.4,397
2020-02-28,10400,227,441,1630,7420,2160,338,213,515,3450,360,103,2860,194,887,101,1200,364,591,415,109,618,65.7,NA,NA,5.49,97.7,49.5,26.6,28.9,164
2020-02-29,9620,170,355,1020,8070,2070,297,186,436,3280,376,89.3,2590,156,845,96.6,1130,351,575,405,109,524,58.5,NA,NA,5.44,82,43.5,24.5,25.7,112
2020-03-01,9420,141,311,850,7860,1960,284,174,397,3010,323,78.5,2380,134,784,91.9,1070,327,571,405,109,465,65.4,NA,NA,5.31,73.8,40.6,23.1,23.7,87.3
2020-03-02,8690,130,290,778,7300,1840,277,168,378,2770,290,70.8,2250,124,743,89.3,1050,320,573,405,109,483,62.6,NA,NA,5.17,71.8,39.6,23.1,23.5,76.4
2020-03-03,8240,173,298,806,6890,1720,289,167,394,2700,280,76.1,2240,130,731,91.8,1110,353,588,407,110,876,89.5,NA,NA,5.07,80.8,44.7,26.9,27.7,73.1
2020-03-04,7970,139,296,932,7020,1830,311,190,490,2790,286,91.3,2510,161,864,97.8,1270,428,605,410,110,948,130,NA,NA,5.08,77.4,43.8,26.9,24.8,76.8
2020-03-05,8030,122,265,900,6990,1710,290,178,485,3140,295,83.1,2960,146,1300,95.6,1190,397,595,410,110,708,135,NA,NA,5.09,67.6,38.7,23.7,22.7,59.9
2020-03-06,7930,117,246,756,7180,1670,283,168,432,3470,288,76.2,2990,131,1250,93.1,1170,400,597,411,112,608,121,NA,NA,5.1,65,37.8,23.1,22.5,52.2
2020-03-07,7970,114,235,708,7290,1620,269,161,409,3330,264,73.5,2830,127,1140,90.8,1150,375,592,411,112,563,99.1,NA,NA,5.1,60.9,36.3,22.2,21.6,45.3
2020-03-08,7950,108,219,660,7160,1530,260,152,383,3130,245,62.8,2620,112,1040,87.4,1080,324,588,411,113,512,79.7,NA,NA,5.05,56.9,34.1,21.4,20.6,37.3
2020-03-09,7530,109,212,617,6790,1460,256,148,363,2890,231,56.9,2400,103,935,84.4,1030,292,531,349,113,498,68.1,NA,NA,4.93,55.5,33.2,21.3,20.3,35.5
2020-03-10,7180,105,210,605,6390,1440,256,147,358,2710,221,54.9,2240,100,904,82.1,919,275,489,318,113,456,62.5,NA,NA,4.81,55.8,33.3,21.7,20.7,34.6
2020-03-11,6850,106,210,613,6250,1440,259,147,368,2550,215,56.6,2190,102,902,80.5,920,276,489,318,113,487,60.3,NA,NA,4.77,55.5,33.6,21.7,20.9,34.4
2020-03-12,6680,104,205,607,6050,1400,258,144,356,2520,212,52.1,2180,96.2,922,79,888,256,478,308,114,459,53.7,NA,NA,4.72,53.6,32.9,21.2,20.1,33.5
2020-03-13,6760,157,226,657,5910,1390,264,149,368,2520,214,52.8,2190,95.8,912,82.3,898,265,454,302,95.4,500,54.7,NA,NA,4.72,67.1,40.6,26.9,26.7,42.5
2020-03-14,6680,121,224,687,5970,1430,257,149,372,2500,214,49.9,2130,93.3,948,78.4,824,238,435,302,85.3,465,46.9,NA,NA,4.71,55.5,34,22.4,22.2,38.6
2020-03-15,6770,157,219,678,6100,1430,255,152,354,2490,226,46.2,2300,89.8,1130,83.7,857,259,441,304,86.4,451,49.4,NA,NA,4.72,80.4,47.2,30.3,29.5,35.4
2020-03-16,6800,127,225,657,5910,1430,249,161,336,2720,236,47.5,2530,96.3,1310,89.7,889,276,441,304,86.4,476,52.8,NA,NA,4.71,66,37.7,24.5,24.4,33.6
2020-03-17,6600,116,209,603,6120,1420,241,154,322,2970,243,45.4,2720,91.8,1400,93,881,282,443,305,86.4,468,57.9,NA,NA,4.71,60.8,35.5,23.1,22.5,32
2020-03-18,6670,110,199,575,6260,1400,237,147,314,3080,251,46.1,2710,91.2,1360,92.1,897,297,445,305,86.6,464,62.7,NA,NA,4.75,57.5,33.5,22.1,21.4,30.8
2020-03-19,7610,321,242,915,6670,1470,265,195,557,3360,264,199,3420,308,1340,124,1770,1020,508,309,108,963,217,NA,NA,4.79,115,60.3,43.6,67.8,34
2020-03-20,8300,212,258,1710,7370,1490,298,274,843,5270,352,335,4900,436,1630,166,2060,1170,515,310,119,980,249,NA,NA,5.06,87.4,45.8,29,35.6,36.4
2020-03-21,9850,160,228,1060,10200,1530,260,217,683,5760,532,237,4610,324,1640,167,1720,876,511,310,121,826,179,NA,NA,5.45,75,40.3,25.1,27.8,38.8
2020-03-22,11400,133,206,829,10600,1500,248,184,571,5060,491,164,3970,240,1500,153,1450,666,597,311,213,726,131,NA,NA,5.92,67.1,37.3,23.1,24.5,35.6
2020-03-23,11000,158,203,755,9620,1480,246,170,519,4450,437,132,3620,200,1360,141,1440,559,654,311,260,664,108,NA,NA,5.66,71.6,40.4,25.3,26.1,34.8
2020-03-24,10100,175,217,858,8750,1470,252,166,551,4170,397,124,3460,193,1250,132,1380,510,650,311,260,637,93.9,NA,NA,5.48,72.3,40.5,25.4,25.3,40.6
2020-03-25,9600,189,226,893,8470,1500,265,174,595,4080,422,135,3770,222,1410,260,1760,657,707,321,261,811,153,NA,NA,5.46,81.3,44.9,29.2,28.8,51.9
2020-03-26,9590,185,272,1280,8650,1550,291,221,803,5590,569,174,5400,274,1880,347,1910,662,691,319,261,809,178,NA,NA,5.48,80.7,44.4,27.5,28.2,67.2
2020-03-27,10400,158,239,1070,10800,1700,268,201,732,6160,700,162,5090,229,1880,294,1840,688,858,387,379,692,167,NA,NA,5.64,72.2,39.6,24.7,24.7,53.8
2020-03-28,12900,287,333,1500,11700,1770,299,251,996,5930,702,180,5120,239,1860,325,2260,748,1260,711,452,1170,151,NA,NA,6.18,154,75.2,55.2,53.3,119
2020-03-29,14500,226,426,2710,12700,1990,362,379,1840,6890,846,245,6250,299,2120,368,2620,780,1340,841,382,1040,138,NA,NA,6.44,117,58.5,35.1,36.4,107
2020-03-30,16400,197,346,1750,15600,2050,324,282,1530,7170,896,235,5650,267,1740,315,2360,711,1250,841,306,829,123,NA,NA,6.95,98.1,50.1,28.8,29.5,77.2
2020-03-31,16900,189,302,1360,14600,1940,305,228,1210,6250,771,186,4900,229,1470,274,2120,613,1180,842,248,728,106,NA,NA,6.84,87.9,45.8,26.2,26.4,59.1
2020-04-01,15100,183,339,1270,13000,1870,317,222,1130,5640,690,172,4620,219,1390,270,2100,595,1140,841,205,753,104,NA,NA,6.53,90.3,48.9,28.1,28.4,81.2
2020-04-02,13600,127,320,1160,11900,1920,310,216,991,5490,742,144,4440,196,1400,246,1890,476,1070,840,146,696,85.1,NA,NA,6.32,79,43.5,24.9,25.1,67.6
2020-04-03,12600,121,279,987,11200,1890,292,189,854,5070,676,119,3950,165,1290,220,1660,402,840,622,124,480,70.9,NA,NA,6.11,72.4,39.9,23.3,23.1,51.2
2020-04-04,11800,117,259,878,10500,1910,280,174,765,4520,580,103,3420,148,1170,197,1250,358,653,463,122,422,62.3,NA,NA,5.9,68.7,38.4,23,22.5,40.1
2020-04-05,10900,116,249,819,9670,1850,272,165,698,3890,520,90.7,3050,135,1100,172,1160,326,633,448,122,394,55.6,NA,NA,5.69,66.5,37.2,22.6,21.9,37.3
2020-04-06,9950,114,238,764,8680,1800,264,158,644,3590,474,81.4,2850,125,1030,156,1110,298,629,448,121,352,49.7,NA,NA,5.44,63.5,35.6,21.9,21.3,36.5
2020-04-07,9170,114,232,708,8140,1750,254,152,598,3370,440,72.4,2680,117,980,146,1080,279,631,448,121,363,46.3,NA,NA,5.3,61.7,34.9,21.6,21.2,35.8
2020-04-08,8800,131,299,718,7790,1780,268,174,618,3290,438,74.7,2790,127,1010,164,1210,356,826,654,123,960,85.3,NA,NA,5.26,64.4,36.5,23.5,22.2,49
2020-04-09,8660,127,283,833,7780,1860,285,191,685,3740,654,94.3,4080,187,1860,244,2050,604,1140,891,126,1270,210,NA,NA,5.24,68.8,38.6,24.6,22.2,44
2020-04-10,8720,113,254,810,8390,1860,277,193,633,6670,1150,118,6060,229,2400,257,2360,749,1220,892,224,1070,284,NA,NA,5.27,60,35.6,21.9,20.2,36.5
2020-04-11,9810,107,223,684,11700,1970,254,163,554,6820,988,98.8,5590,174,2100,225,2340,691,1330,890,337,786,198,NA,NA,5.43,54.9,32.8,20.6,19.1,28.1
2020-04-12,12300,106,210,604,11900,2010,237,154,500,6170,812,89.4,5060,153,1770,203,2250,589,1360,890,367,648,143,NA,NA,6.13,54.1,31.7,20.3,19,25.9
2020-04-13,19300,1080,953,2590,11900,2120,350,215,904,6770,969,271,6750,412,2310,550,3420,1060,2020,1490,377,1410,263,NA,NA,6.14,366,345,280,475,1340
2020-04-14,21600,542,788,4890,16400,2970,471,384,1240,12600,1820,441,11800,501,5770,600,4220,938,2350,1690,429,1250,297,NA,NA,7.22,155,97.4,57.5,100,465
2020-04-15,26600,405,636,2040,27300,8560,385,299,1050,14700,1920,367,11300,419,5150,474,3450,831,1780,1130,454,1000,221,NA,NA,8.34,128,81,43.7,62.4,404
2020-04-16,32900,295,506,1580,28100,8000,360,261,901,12000,1780,265,8850,323,3940,380,2670,692,1430,907,393,880,156,NA,NA,9.24,103,62.9,33.4,41,211
2020-04-17,27600,233,418,1270,23100,6330,346,212,787,9370,1410,197,7130,256,3100,328,2290,579,1370,886,368,775,121,NA,NA,8.34,89.8,55.9,29.9,34.3,136
2020-04-18,22500,212,390,1160,19100,5040,345,194,824,8020,1180,207,6550,287,2590,307,2750,901,1590,1100,372,1410,237,NA,NA,7.64,88,54.5,29.3,32.6,115
2020-04-19,19000,193,351,1130,17000,4200,344,178,836,7830,1040,179,6610,261,2430,267,2970,899,1720,1220,371,1150,239,NA,NA,7.27,79.3,49.4,26.6,30,95
2020-04-20,17300,169,318,992,15900,3660,320,168,735,7380,879,162,6090,227,2110,234,2780,763,1710,1220,371,912,183,NA,NA,7.04,76,47.8,25.9,28.6,85.3
2020-04-21,16000,150,295,907,14500,3250,302,158,686,6640,760,145,5510,207,1830,213,2550,651,1490,984,371,815,147,NA,NA,6.73,72.4,46,25.8,27.6,74.5
2020-04-22,14500,128,268,837,13100,2890,289,148,635,5950,659,122,4790,182,1590,190,2110,534,1310,883,323,758,115,NA,NA,6.41,66.3,42.6,23.8,25.7,64.2
2020-04-23,13100,130,247,761,11800,2600,279,142,581,5160,567,99.5,4160,157,1370,172,1910,448,1290,883,304,670,95.5,NA,NA,6.18,65.7,43.3,24.7,26.4,54.4
2020-04-24,13100,289,359,1080,10900,2500,310,164,638,4790,527,108,4250,193,1330,210,2380,574,1910,1470,309,1300,111,NA,NA,6.14,127,72.7,46.7,63.6,179
2020-04-25,12400,178,344,1470,10500,2480,319,179,717,5710,560,115,6030,231,2120,227,3230,512,2000,1470,308,1090,105,NA,NA,6.12,88.2,52.8,30.9,36.6,114
2020-04-26,13200,319,406,1260,11900,2650,322,203,735,6980,585,113,6330,290,2370,293,3430,845,2310,1600,424,1620,199,NA,NA,6.11,122,72.5,43.6,64.1,232
2020-04-27,15400,268,573,2090,14400,3040,375,384,1310,10000,867,315,11500,787,4230,819,5930,1680,2840,1810,711,1870,432,NA,NA,6.56,129,69.1,38.8,46.9,236
2020-04-28,19100,206,484,1520,21800,5010,338,331,1130,15300,1910,325,12200,592,4180,607,5270,1390,2780,1800,727,1290,323,NA,NA,7.18,100,56.1,30.4,35.6,148
2020-04-29,27700,196,457,1210,25800,5680,323,283,963,12800,1710,251,10100,435,3360,495,4560,1020,2750,1800,721,1140,228,NA,NA,8.9,91.9,52.2,29,32.3,123
2020-04-30,30000,602,2030,4420,25900,5880,734,708,1920,14500,2340,675,16600,1330,6030,1630,9570,3750,3760,2380,836,2980,1010,NA,NA,8.73,509,181,105,146,499
2020-05-01,53500,607,2130,13900,49600,13200,1540,1130,4730,39500,7170,1100,28600,1410,13200,1510,9050,2850,3650,2250,988,1740,585,NA,NA,11.06,360,135,66.4,101,571
2020-05-02,81800,372,1080,3980,67500,16300,965,555,2960,26000,3420,544,17500,753,7220,957,5810,1560,3020,1810,981,1320,320,NA,NA,13.61,191,85.1,39.5,50.6,255
2020-05-03,55900,292,810,2600,42200,10800,787,391,2110,16600,2220,346,12400,525,4580,696,4720,1090,2510,1420,843,1170,224,NA,NA,11.1,151,72.1,34.3,39.5,173
